doc_id,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
pope_bl__pius_ix__nostis_et_nobiscum,-8.909496980095211,-1.869417454673086,-9.509775119417913,1.3092866482169194,3.5164394076257346,-1.011632327130284,0.042361738392891445,-1.011947844428132,-0.44047494515842894,-0.28697777243965483
pope_bl__pius_ix__nullis_certe_verbis,-6.964848826623318,-0.5792231559781749,-10.873165560442661,1.263831224664827,2.3988927292956106,-0.8525286222121679,0.2842060094693957,-0.4014896172006785,-0.35655210470033627,-0.08993450910336233
pope_bl__pius_ix__omnem_sollicitudinem,-6.652642045023057,0.13609860290181428,-11.432336378134059,0.9078723016718537,2.246069115901972,-0.6824854317749547,0.33457424594959256,-0.7940074305346286,0.8010122061944855,-0.21953764607693238
pope_bl__pius_ix__optime_noscitis,-6.725469209919069,-0.659882201487775,-9.580581057861822,0.8078815555005944,1.6155329363209485,-0.36789981470054145,0.26130271583859555,-0.4305603053047651,-0.11687104451249973,-0.06075751217823017
pope_bl__pius_ix__praedecessores_nostros,-6.0279068643071865,-0.3072359133554398,-9.860117995617232,0.8722135183709636,1.4577978316249252,-0.272736320754,0.19238415263824804,-0.321831943074576,-0.11438670167977312,-0.13074493293854364
pope_bl__pius_ix__probe_noscitis_venerabiles,-6.5932859389340255,-0.6195496381819664,-10.378055630855773,0.9320458780981109,1.8031347060400411,-0.7053647003537019,0.41075419754526243,-0.8620188535888613,-0.6213491416904023,-0.07006184741500884
pope_bl__pius_ix__quae_in_patriarchatu,-6.863765532583759,-0.4866097548180439,-11.36043205525053,1.1096674528904897,2.348022890802624,-0.46081819282476105,0.28534302111159093,-0.508877041002885,0.7796212486078008,-0.4801896412528576
pope_bl__pius_ix__quanta_cura,-7.4353846814667115,-0.24831455049336798,-11.596470291338347,1.5179240333884068,2.9668337171720194,-0.783612343100634,0.24705068471413189,-0.6951929221154072,-0.6420891580325023,-0.1759784571174253
pope_bl__pius_ix__quanto_conficiamur_moerore,-8.434107423798395,-1.3538259616220463,-11.92341563593647,2.1125356560261954,3.638611932633447,-1.0868870841264981,-0.12514139904536523,-0.4741106793215424,-1.0457831908265143,-0.7172649506641081
pope_bl__pius_ix__quartus_supra,-8.120633799955582,-0.9723935955517902,-7.586937955046222,0.7723818395400353,2.9748596226564,-0.6228412362282282,-0.13539422887274064,0.00025288900894070946,0.7636096917689805,-0.3562107382919577
pope_bl__pius_ix__qui_nuper,-4.668183013630917,0.35273828674370344,-11.074628111044754,1.0559681408075796,0.8952269588874088,-0.27184436659138517,0.6624324695753747,-1.0952910870464143,-0.2744857838677274,-0.11092574688448686
pope_bl__pius_ix__qui_pluribus,-9.351185980281693,-1.9850913360340734,-9.47427612880518,1.3967121559112983,3.698162613344571,-0.9645007925135386,0.07093246530262849,-0.9601018609613549,-0.963720558366894,-0.23030562102331753
pope_bl__pius_ix__quod_nunquam,-7.01447711645432,-0.6613979340674415,-11.330329701477563,1.399188767885625,2.4390516251071035,-0.6406917820844111,0.2360116120906514,0.14991081254095034,-0.13939195371858357,-0.38491896511418905
pope_bl__pius_ix__respicientes,-8.507688239824434,-1.4127283226139404,-13.02064032290434,1.7545185824388743,3.8975581478399284,-1.03176947467691,0.27273727070488735,-0.7058950665614102,-0.19381692004711035,-0.5075815807214702
pope_bl__pius_ix__saepe_venerabiles_fratre,-7.070046801832634,-1.0492873832212049,-10.59737805877273,1.09063972948608,2.2472823152284436,-0.6211172490928687,0.3921876704113688,-1.1243016251292746,-1.1042049019819284,-0.10658212869164506
pope_bl__pius_ix__saepe_venerabiles_fratres,-7.070046801832634,-1.0492873832212049,-10.59737805877273,1.09063972948608,2.2472823152284436,-0.6211172490928687,0.3921876704113688,-1.1243016251292746,-1.1042049019819284,-0.10658212869164506
pope_bl__pius_ix__singulari_quidem,-7.932432934192867,-1.373599441700981,-8.719515408332981,1.0118571238600884,2.4994671902552894,-0.6642185749546093,0.06931068315930537,-0.7258210654979232,-0.32675349926490654,-0.148611219442271
pope_bl__pius_ix__the_syllabus_of_errors,-6.3350047461370105,3.2454165027657846,-5.808377258213411,0.6634511580435335,0.9394991099677432,0.49795580934521533,0.7005342151222816,-1.5295373205641025,0.17769464320867223,0.1297649543211307
pope_bl__pius_ix__ubi_nos,-7.615629826508456,-0.924585472969906,-10.458911930872853,1.7285636565827458,2.7193186410050494,-0.7666446748357855,0.13509041342619668,-0.1246795096253612,-0.5118292265797597,-0.31755409904988313
pope_bl__pius_ix__ubi_primum,-8.560724849620676,-1.3331041623889655,-9.437410454192152,1.2138261582793506,3.067755068919586,-0.8838935272213991,-0.042548848267915135,-0.5233787678486119,-0.46357685878084653,-0.179881489949038
pope_bl__pius_ix__vix_dum_a_nobis,-6.957949120420254,-1.015450269941068,-10.194146618161227,0.7488729361746282,2.5358945296406756,-0.5529391784104105,0.12363837576393559,-0.8922829388233355,-0.07815643407719067,-0.11923476224302607
pope_boniface_viii__unam_sanctam,-4.7128340508971664,0.1279304725283517,-6.840366923083452,0.4561445620337049,0.3085998194805523,0.03963076539370436,0.0012690311157186813,0.2190867177777995,0.3482274972306012,-0.15387744921819005
pope_clement_v__exivi_de_paradiso,-5.516750744960264,1.1049628903344733,-10.955768323657534,1.7268848170158115,1.2759630211216746,-0.034310736736452664,-0.52319098246037,2.7365022891211277,1.817583352146053,-0.2087969269208936
pope_clement_viii__ex_supernae_dispositionis_arbitrio,8.181091269021236,98.39604646569813,-10.201520939689551,-38.47773578115474,-73.103012788914,196.88187936276748,-23.576957281368795,-20.581207960608584,4.3826252162568515,-7.013247817859015
pope_clement_xi__latin_w_partial_french_translation,14.610653231532243,170.05532969877825,53.6653501849932,219.55032574549338,-54.66413925108923,-50.94303425566076,88.46055188643957,-142.48498720924707,-10.656592928266587,8.336687485087822
pope_clement_xi__unigenitus,-6.83668760234728,0.47532863234600353,-4.840763624037619,2.5721736182573807,0.7845562869431323,-0.0918726730868169,-0.15755948701542793,-0.8444759561509098,-0.01081958703347046,-0.10008132853636405
pope_clement_xii__in_eminenti,-6.077017876832858,0.28042990086738295,-10.650302665506933,0.7911742567986603,2.0202400064791077,-0.7695796511995484,0.06649572052874728,0.3632156577175032,0.36184374292054894,-0.3391335409600951
pope_clement_xiii__a_quo_die,-7.582874075609481,-1.1650038332297883,-6.135385119207928,1.1922690961280316,2.064597041643846,-0.6323165959521939,-0.11921040475617409,-0.09912629375419693,-0.544415748632342,-0.2373380218048947
pope_clement_xiii__accedamus_cum_fiducia,52.648861974382875,-3.070113870804449,-5.214254550768101,-11.410412541900634,-41.710283406257105,-18.211437429836618,-6.783988431290705,-1.5966011287958197,-11.655644789364988,-7.232359290214145
pope_clement_xiii__appetente_sacro,-6.458702578229577,-0.6523465242694015,-8.527644393262715,0.6776620239535852,1.4261357832181747,-0.39868279055144923,0.05837398373706876,-0.2729143221364008,-0.0060276923952554545,-0.18254126888588504
pope_clement_xiii__christianae_reipublicae,-8.86823711074406,-1.5693230752511793,-11.824108862025243,1.9017560993193563,3.7905673113985237,-1.0894412878430937,0.039406727290327494,-0.423241950485681,-1.1758285111307587,-0.4793108235510859
pope_clement_xiii__cum_primum,-8.809650041213908,-1.5848844586577977,-8.500839606233104,0.7301425439076511,3.1686867124508225,-0.7037074879308973,-0.11750000149973816,0.28738008409433186,1.0906567419396616,-0.34174800697265156
pope_clement_xiii__in_dominico_agro,-8.153267327303706,-1.192821813180116,-8.512130611719538,1.363771534352067,2.4450368491528596,-0.6172932516013896,-0.24476199178291727,0.2508828669905755,-0.4510699999716492,-0.08203226688120223
pope_clement_xiii__pastoralis_officii,-8.439933752019504,-1.5886801268082016,-13.62384802408307,1.3886030457919658,4.073146913981382,-1.1511460488812604,0.9792692227853806,-1.25698585340918,-0.6454483628297115,-0.6317281492338346
pope_clement_xiii__quam_graviter,35.63187525703266,-1.06370494256793,-6.235236537529692,-10.19462971525964,-20.00080168445192,-5.898694328417344,14.498928041350002,0.5103002522161356,0.7200177713246595,-7.493294297334841
pope_clement_xiii__quanta_auxilii,54.25777641716645,-3.7674120600667873,-4.4347558316395475,-10.941445510844405,-27.322037775743294,-12.374271254126239,20.778034008565363,-2.9788559608954297,-20.459400313899643,-12.187925015280536
pope_clement_xiii__quanto_in_dolore,55.606936003395234,-4.437213510717744,-3.650356046708802,-11.284429057571531,-19.78834331850567,-6.809129839874764,23.766953605399788,-0.17075332618850492,-17.045070832189733,-18.348743278984166
pope_clement_xiii__summa_quae,-7.306003320609552,-0.967060603896789,-9.796030495056117,0.9363199938840453,2.3639052674403236,-0.730971486240332,0.36853895883070453,-0.7437700983486689,-0.37511170296486424,-0.1893707958961099
pope_clement_xiii__ubi_primum_accepimus,34.35905580725958,-0.6108649915361909,-5.741427612074739,-9.138369119561307,-19.584909112693367,-7.113706058430926,13.758967731850353,0.05953984263805743,-1.965055809715393,-7.597345263712286
pope_clement_xiii__venimus_in_altitudinem,57.57320243704751,-3.2320168559088356,-4.7794374947496525,-12.648421815789856,-43.78295859189681,-18.260162604299246,-0.8218619692173739,1.844853800342286,-12.134175544090645,-7.313249888787254
pope_clement_xiv__cum_summi,-7.969021454118327,-1.1076375446808422,-9.896193359254045,1.6223406728740564,2.6248251327134717,-0.7497001431942713,0.02356509242140017,0.06959630745095531,-0.8558577099584624,-0.2111741405263622
pope_clement_xiv__decet_quam_maxime,-7.81362048542771,0.304462285395811,-8.163192037748576,2.151012780668599,2.869463544761387,-0.4983943124066719,-1.1358905176011325,3.3128442309143575,4.175676956649384,-0.5166119221993187
pope_clement_xiv__inscrutabili_divinae_sapientiae,-6.170963011301949,-0.0021063201770493583,-9.180436182442003,0.7840542147204497,1.0318872586047445,0.33800215475174084,-0.14495611783994172,0.0914274190364519,0.948658956966933,-0.3854451760467543
pope_clement_xiv__salutis_nostrae,-7.322602259417255,-0.8919027802698943,-9.379901362359364,1.125528958039188,2.1346181543253064,-0.5767837769523558,-0.026728333922831814,-0.553110063647232,-0.18026815789806314,-0.2863712098950915
pope_eugene_iv__sicut_dudum,-5.279007669269214,-0.10559212455683897,-10.02240998495386,0.5257408473005516,1.1793918233198244,0.01226549664065769,0.29069297443963404,-0.3348469070207384,0.7636436172467808,-0.32362378130932223
pope_francis__amoris_laetitia___post_synodal_apostolic_exhortati,0.7064722676328131,1.780853447265852,-5.683944501627655,-0.9796319316434028,-2.5712722183079295,0.8437365732193761,0.9168487975347744,-0.8075706628676198,0.20323547314523976,0.16277823807301903
pope_francis__belarusian,1.4014445560129312,2.478541743347626,-2.956517073617485,-1.0289605493382799,-2.8571755081338908,1.3914087004870395,0.3575021219097063,-1.0986018735490888,0.31477741641285817,0.16347068253283248
pope_francis__chinese_simple,1.5652604737073477,10.611103767405373,-4.598286888973726,-1.848951937674105,-5.950592728798163,4.562512104212555,2.9306940853916474,-2.7861002034800233,3.0476956716046524,3.3323972438748712
pope_francis__dilexit_nos_,-11.260880952817805,-2.12671035026254,35.4270589705106,2.4820566537133497,-1.8323507742348095,0.4240958830771936,-0.37008436076903295,-2.0066303606323115,-0.41516804308163274,-2.126569172748498
pope_francis__evangelii_guadium,-16.29667448728991,-9.07941105945533,69.08159722542685,-8.509929340245323,-6.681071576562267,1.9443973813263764,3.5263828982936274,2.253673316037154,-0.840309720130476,-1.4217700533353785
pope_francis__fratelli_tutti_,-18.596733270528887,-12.275710827127702,98.3913629945357,-14.953737049874483,-9.604118961731333,3.6269486315300217,7.651009723841875,7.086544488067255,-1.693286818801822,-3.2685287539495635
pope_francis__laudato_si_,-20.998713342522173,-16.989121094313603,116.38536822798304,-22.88413854527544,-10.45321238318637,5.779988791134567,8.409492093526982,11.784801247630599,-0.46470877281565387,-4.32167875597949
pope_francis__lumen_fidei,-12.37371135263477,-4.416893440783846,30.312025989004177,-2.4468506267176564,-2.142519333273146,0.8904049279909507,-1.1658337388331919,0.008814994864451364,0.036067636389147936,0.09685671547191334
pope_francis__misericordia_et_misera,-10.777474295313697,-3.2769304647560387,16.058179770274105,-0.9795174409554294,-0.3146388522015063,0.004863299181602658,-1.503596814946896,1.239424903693266,-0.29819339921341,-0.6146099334329491
pope_francis__placuit_deo,-8.576845467187512,-2.6171819543481716,16.391520837259595,-2.0762380245448004,-2.2186965425320824,0.98269285668842,-0.4077704841093434,-1.160436378761665,0.09796587236944442,0.4701966672866811
pope_gregory_ix__mira_circa_nos,-8.616173835072424,-0.4359124566253499,-9.370523644407358,4.193563336123149,2.503369190265297,-0.8410003229355137,-1.6099550039738417,3.5897133154672347,-1.557017880688551,-1.5164107797213302
pope_gregory_x__protection_of_the_jews,-6.096281435994927,-0.6294514277158103,-8.723963595839216,0.4020019235615539,1.5270841467411855,-0.13998370370541835,0.1972329351147989,-0.6992475772228515,0.6822083536474829,-0.22241340880121446
pope_gregory_xiii__english___alternate_wikisource_translation,-6.069769403210692,0.1969650460157909,-9.221023945669721,1.2728198920235076,1.2826999709777291,-0.06684426861938496,0.06938751643827676,-0.06932299316606517,1.4513500593839526,-0.4347053728541555
pope_gregory_xiii__inter_gravissimas,-1.4640562558346075,3.5748012161478893,-6.3216180784939455,0.3218512216559971,-3.064390888268755,2.877981490908621,0.8396932812678539,-1.3094996841528945,0.5285311015734743,0.3334514273902047
pope_gregory_xvi__commissum_divinitus,-7.500668584758774,-1.0754144404424848,-9.082183464130637,0.6214977519872382,2.267453706449471,-0.4123044078980719,0.17496691685377738,-0.8115282239902561,0.34435968531678407,-0.22699584208398588
pope_gregory_xvi__cum_primum,-6.822873898248056,-0.7491246944088547,-10.9581978814591,1.3050221637692632,2.243619796946596,-0.6234996240082401,0.12602348359496277,-0.3559513865984779,-0.3641765845066703,-0.21663662436861156
pope_gregory_xvi__in_supremo_apostolatus,-7.041003598338435,-0.9306992388662473,-9.349848776431154,0.6734202739793401,2.306994597513462,-0.5231106433005046,0.1665050481866316,-0.8720650395265191,0.019919566486809707,-0.2511594973440275
pope_gregory_xvi__inter_praecipuas,-6.528880484998483,0.1516622564398446,-10.44955067293289,1.865524338207652,2.6835270135688125,0.5115682222973178,-0.3350731340851746,-1.7145398132970795,0.45250345187303803,-0.7187508078059097
pope_gregory_xvi__mirari_vos,-8.43202753849192,-0.8521928326396481,-11.94032205405043,2.1837407269805276,3.490095401614918,-1.050828918291551,0.15964618264812935,-0.21242171330254142,-0.6460087060867723,-0.4776321007520944
pope_gregory_xvi__probe_nostis,-8.408981669436619,-1.4497689336988586,-10.483835636465335,1.6949987670119082,3.3753350478040263,-1.0820701180181864,0.40505665968153753,-1.2619459456042337,-1.2669738021518802,-0.2536261551855879
pope_gregory_xvi__quas_vestro,-6.5476591488783225,-0.6679423963414829,-9.721315888571516,0.6932070708068049,1.8259212845261197,-0.5077421793535803,-0.15937767534548825,-0.7228195108591721,0.31753276531482855,0.8275264632040381
pope_gregory_xvi__quo_graviora,-8.041645024437578,-0.6487441175504209,-9.678610849399988,1.3409828894029316,3.025695719993806,-0.04456769858738882,0.06992742179408078,-1.310952973256497,-0.18142140085370181,-0.4542649285505249
pope_gregory_xvi__singulari_nos,-8.149392809956016,-1.0490996528145111,-11.299388573672136,1.9075762234655753,3.137920184569436,-0.9812058952959407,0.6321401391289209,-1.525775289939053,-0.7204198426425916,-0.3610271118707848
pope_gregory_xvi__summo_iugiter_studio,-6.4296234429983405,-0.617560581877755,-10.04850636158333,0.8172380426459745,1.9131613982964728,-0.3827761080144864,0.15711009141017548,-0.8269164992421452,0.39569637481419817,-0.07457674313089094
pope_honorious_iii__solet_annuere,-5.618596164447964,0.6594544443874081,-10.80704651831759,1.9183355626017544,1.35798992809512,-0.20738429260015054,-0.36746851693260674,2.5327690292398155,0.8266121592706632,-0.3756510335962806
pope_innocent_iv__quae_honorem_conditoris_omnium,-7.353743218068081,-0.8471186899406425,-8.472948980036694,0.8703908791898142,2.1840382616965934,-0.2760833068547724,-0.44984703120086855,0.23270173106957773,0.8805631279093001,-0.13643638843958805
pope_innocent_xi__coelestis_pastor,-8.132525845616295,-1.5031104779606346,-4.327132500084179,0.9810258426225503,1.7575497651742311,-0.5515004164609222,-0.16893100858169735,-1.0329300226733056,-0.11244001691764002,-0.018051356333311005
pope_john_xxii__ad_ea_ex_quibus,0.9184470540641881,2.4215424463074764,-5.377166300779066,-1.1568613138689248,-2.567542340096806,1.1048749500684067,0.7969037044249025,-0.7213543344430782,0.20402673751188435,0.19354910639490003
pope_john_xxii__quia_quorundam,-6.022868022451205,0.3504225016606055,-8.905953036317833,1.4082900669738432,1.290058731961581,0.1768799823888877,-0.18086692424575598,1.175806244056389,1.1126231840923424,-0.04433411994344659
pope_john_xxii__quum_inter_nonnullos,-3.0684833819571806,1.4882653112782074,-8.252737670074533,1.0816369203375742,-0.5906098788653746,0.25244930784269165,-0.4374405693819938,2.1112289230566574,0.658898265899396,1.216313587807571
pope_john_xxii__summa_providit_altitudo_consilii,6.671230087710803,53.74400090576032,-7.961267070866554,-21.086878423467468,-30.01983370982674,74.27453474960494,-7.156853645938075,-5.344605996483765,-0.6636307725039936,4.712487446789956
pope_leo_x__decet_romanum_pontificem,-7.996996285238798,-0.6096051690576658,-13.885765488998056,2.399721220332798,3.8110124354534367,-0.5779479929159914,-0.18311769932605693,0.8872647660365486,1.4524052507040834,-1.165352945802372
pope_leo_x__exsurge_domine,-7.8837495182984405,-0.7113287358528244,-10.59915275294696,2.1409824532335895,2.891320466446598,-0.7775012075364985,0.3071629009534836,-0.5921332999493519,0.5194474341469566,-0.5025500213932593
pope_leo_xii__charitate_christi,-8.325981286302556,-1.117362862621378,-9.351705285482224,1.7409214057350832,2.8222809448760366,-0.7536943511900256,-0.1294826933513209,0.08541885530911658,0.04174458922453843,-0.3606599452676703
pope_leo_xii__quanta_laetitia,1.0579113322335554,1.9403039647951286,-5.38164087409596,-1.1326424028108681,-2.94666058856722,0.9778734677998084,0.9962703661558888,-0.825820651247718,0.17047048480155874,0.2216555772019891
pope_leo_xii__quo_graviora,-7.619735749656375,-0.8345523975623768,-9.928351593473742,1.7033510810604295,2.584448947887871,-0.6536936971215022,-0.3609728251649008,0.24327440515346033,0.04780431344880044,-0.6012299646602923
pope_leo_xii__quod_hoc_ineunte,-7.950811290756581,-0.5068820009625667,-10.855164085256366,1.5446193306622864,3.034585498702174,-1.108513814433911,-0.2993284548727713,0.3815362277326069,-0.45228905389126917,-0.33254382944123473
pope_leo_xii__ubi_primum,-8.28911327599771,-1.5805842824296488,-8.610495186647048,1.0537069366206828,2.96881298681285,-0.7098263327299219,-0.060879421288557826,-0.8152743544608336,-0.2866411779658898,-0.25112350418490215
pope_leo_xiii__ad_extremas,-8.047746089083324,-1.2814138570915679,-7.038888030935438,1.0086407201149876,2.0671064168170283,-0.6881623016511548,0.2945486212512845,-0.4395192518381243,-0.30815720647906736,-0.02578080990941156
pope_leo_xiii__adiutricem,-9.062579244516913,-1.8432410730597857,-6.5183110644725,1.7103556277280128,2.88258776386639,-0.9533212885995997,-0.5217123418986463,-0.27389600357564303,-1.2922900253320955,-0.213546942698254
pope_leo_xiii__aeterni_patris,-10.595694678176756,-2.2565574595133766,-6.800139005696072,2.0766231696056194,4.109486598080834,-1.1641747897924273,-0.5352327429739767,-0.4064905065337224,-0.9489721887680317,-0.07426846411080391
pope_leo_xiii__affari_vos,-8.25823392830475,-1.8537151338559759,-5.732894794868914,0.4703566431285073,2.24972846502345,-0.7731112663534911,0.05600375228662311,-0.9520379116231968,-0.4387119725668583,0.09635016274730905
pope_leo_xiii__amantissimae_voluntatis,-8.609645197497823,-1.1527490296251175,-7.5088731118377,2.2605012166991503,2.4596504628982157,-0.9784718591002779,-0.36960152559620196,-0.050988308871706016,-1.0069351261334119,0.3231139194188151
pope_leo_xiii__annum_sacrum,-7.36773092043134,-0.8987031374879052,-7.90096051040722,1.3996437282604897,2.0431838294898466,-0.5998917681956509,-0.13349504103497092,-0.6257546251948147,-0.5454593161735872,-0.1593952128380006
pope_leo_xiii__apostolicae_curae,-7.42927635585114,-0.07184312552660381,-6.622631081693383,1.239490423656757,2.3790095352649248,-0.2785662811544844,-0.6021467902318497,-0.9667465142490996,0.9108470629265887,-0.14368361787538883
pope_leo_xiii__arcanum,-9.299798328077511,-1.95301243373238,-6.913973915494033,1.6480831546124517,3.5007719763741485,-0.8797751146195036,-0.40389494119353075,0.5744920944403685,-0.4767990683775104,-0.3532423015447998
pope_leo_xiii__au_milieu_des_sollicitudes,-10.196489958646774,-3.21611372433759,-1.1739952036612946,0.01968063023476762,2.8849810052119844,-0.894384282294853,-0.25487694396246346,-1.4887523479534943,-0.7788026283165986,0.4324380190934985
pope_leo_xiii__augustissimae_virginis_mariae,-7.45646701647822,-0.6264619677570888,-7.387777662965204,1.8020891382222155,1.9577632937031038,-0.6923585304662945,-0.5115936811545471,-0.0542846829435248,-1.0070985796817624,-0.12039204165593802
pope_leo_xiii__auspicato_concessum,-9.890761270241684,-1.982818748613971,-8.340430311682825,2.488449151342149,3.9462913405136666,-1.1987969629910713,-0.45361968143773346,0.9309368938880537,-1.5861614060240314,-0.26257769282424703
pope_leo_xiii__caritatis_studium,-8.346042616106885,-1.140217414346088,-6.85657050449869,1.464767668411266,2.276929437398745,-0.45376590775458714,-0.20069966303505507,-0.509804076145154,-0.5736793938886375,-0.024728653481302106
pope_leo_xiii__catholicae_ecclesiae,-8.114813845990078,-1.5739703590128402,-8.756832274963928,0.6675916380637057,2.6567877335510555,-0.6766871190490007,0.28008808651045425,-1.6337187587576938,-0.659722444775431,-0.041498786070980946
pope_leo_xiii__christi_nomen,-6.939363721741014,-0.4263361601048706,-8.677777228247455,0.7925343555054996,1.5504539121880585,-0.11517792973511222,0.11711011559340184,-0.2724820873677033,-0.3828494624137826,-0.04788673706659261
pope_leo_xiii__constanti_hungarorum,-8.679415227875428,-1.82391294586568,-7.412361526617073,0.481601383601015,2.8009912041445935,-0.7063751762478439,0.11868008715789083,-0.7496530543237369,-0.48640260925601825,-0.03114888338001355
pope_leo_xiii__cum_multa,-8.13604178741903,-1.6592875118147152,-7.65249677293086,1.033730747048882,2.6538068087306184,-0.7967575591995621,0.09750993030914731,-0.7594265307419129,-0.8075329879728236,0.07719677123608251
pope_leo_xiii__custodi_di_quella_fede,-10.555514231118199,-2.56258229487686,-6.125089410394778,0.9708050166122109,4.379863349354572,-1.5078433107740048,-0.07448509785583084,-1.2723851794573968,-1.6677830538415077,-0.14486970673822724
pope_leo_xiii__dall_alto_dell_apostolico_seggio,-9.116958304323287,-1.9794165249266442,-4.911703187863096,0.5581283964519653,2.949700990907317,-0.8579818711753767,-0.18953529574118622,-0.8988511444316611,-0.9970588708333294,0.04562155888411835
pope_leo_xiii__depuis_le_jour,-9.922706027987273,1.4557494200729464,-1.1370589493503027,6.042803051101054,2.5072600921856734,-1.7593345043443682,0.385725119855395,-1.9918648212585666,-0.8260933326516559,0.11490696019129079
pope_leo_xiii__diuturni_temporis,-6.542981547725719,-0.2681803538329474,-9.381238385367352,1.2062128850228482,1.6916370433999348,-0.5912998714652405,-0.146583857983566,-0.30697938513764045,-0.6821437616322247,0.03916115280160106
pope_leo_xiii__diuturnum,-8.075110409031497,-1.4434625330485367,-9.522969861183176,1.4250733866075465,2.9722027886280733,-0.8965252782661736,0.11930233362070937,-0.9213064639987221,-0.6314029704737626,-0.1886712493605269
pope_leo_xiii__divinum_illud_munus,-7.547114306452996,-0.648099278389053,-4.678796873285601,1.531357494082192,1.5347542864476735,-0.6986361625175267,-0.5617785773739294,0.2596696676021024,-0.6504831024513554,-0.20674540393829485
pope_leo_xiii__dum_multa,-5.888040424657508,-0.599559913452397,-8.802599685322503,0.29852273171228544,1.293921051766734,-0.31775565701313296,0.39752229814504614,-1.2388838909500457,-0.2860243873691325,0.006515989308475565
pope_leo_xiii__etsi_cunctas,-5.120772728743001,-0.3577545434578848,-9.387874547628543,0.3444208578631692,0.7943807557622944,-0.31387963957254317,0.5092207918276392,-1.1550393362207343,-0.6129970885717018,-0.062488882480025904
pope_leo_xiii__etsi_nos,-9.324611279291458,-1.7601521084456189,-9.71048961510095,2.3671275844091424,4.105689363227473,-1.2288891720376842,-0.3940640270867399,-0.4174175026324654,-1.1121809440147021,-0.4503795839311426
pope_leo_xiii__exeunte_iam_anno,-9.084642261708836,-1.9404904199391593,-7.940157813057406,1.6979985208367931,3.230451240134308,-1.0001779729619247,-0.31061805589325386,0.006119690656420353,-1.2741894361028188,-0.25663577966968715
pope_leo_xiii__fidentem_piumque_animum,-7.925691111657045,-0.9927884216891536,-7.192756631207634,1.8004561435884716,2.1189138367020584,-0.588015890109716,-0.547623834377955,-0.46866567176717694,-0.820804478765471,-0.11973536047747503
pope_leo_xiii__fin_dal_principio,-7.984039504144196,-0.02677337369427188,-5.401577575495823,1.8382563196572441,1.672894034486594,-0.6590978195248021,-0.20626171157861967,0.4898284116665387,-0.3931676665240775,0.11119701169279504
pope_leo_xiii__grande_munus,-7.28700615518736,-0.6984031802796657,-9.63133226573668,1.2314084498136944,2.374641101798265,-0.5152932718825747,-0.4952437765894047,0.07954489265703302,0.3291599912602742,-0.46206159802058877
pope_leo_xiii__graves_de_communi_re,-9.800027596541142,-2.643384430389933,-4.305102792103573,0.5020035588235374,3.2286761187040804,-1.1096641199396842,-0.1648315865684884,-0.9602690265561818,-1.0730052939736987,0.05018677872971816
pope_leo_xiii__gravissimas,-5.681073939103298,-0.4944292905243317,-8.867958073308946,0.30819115333055686,1.0968994125438358,-0.3360996822588728,0.4242792619524135,-0.7505120660981626,-0.16140774675851596,0.026227615434257036
pope_leo_xiii__humanum_genus,-9.115525212590956,-1.7213963504555363,-8.318328312323493,1.452783084484266,3.6091715223852057,-1.0792080678727607,-0.21001095292810082,-0.4132379187801773,-0.6823081381802628,-0.16799794417514624
pope_leo_xiii__iampridem,-8.312114483711532,-1.5649494053253172,-8.993885984845162,0.9563820545307877,2.706268586751962,-0.8146148972267139,0.1943577956254707,-0.9029715727968948,-0.5810568449154838,-0.13642797750850313
pope_leo_xiii__immortale_dei,-9.891269892521379,-2.6922203716636424,-5.715380130446336,0.901470199350261,3.6537377190037206,-1.0027939580616834,-0.15712581265866146,-0.9722868023985405,-0.7703794255743108,-0.07474267242311547
pope_leo_xiii__in_amplissimo,-6.721451160549375,-0.8664326799295942,-8.506521761793074,0.6913178152667804,1.6121525893285384,-0.49532842066934557,0.2877997385513078,-0.9479946045707927,-0.5622712561314508,0.08232611749355886
pope_leo_xiii__in_ipso,-8.142701126510227,-1.4873817087824979,-9.292853535233709,1.0239431564122436,2.6018918372083673,-0.8305081772501753,0.23070237343850236,-0.6250996095436732,-0.6394464204859672,-0.08307765749547075
pope_leo_xiii__in_plurimis,-8.829915595503138,-1.6442773201914485,-8.540324955946964,1.7403484473163986,3.226615968733889,-0.9481188251790366,-0.3594928490237993,0.41312958886517326,-0.7187315876409592,-0.44797075587692176
pope_leo_xiii__inimica_vis,-8.726090539374468,-1.9008552984777267,-9.934394907696342,1.2625500265533491,3.570221633633493,-1.011741504643513,0.1090405004584627,-0.9693659190063011,-0.9317461073149242,-0.10295598189889424
pope_leo_xiii__inscrutabili_dei_consilio,-9.90892013225013,-2.414732871684259,-9.992444780185016,1.7518869168536133,4.4550729087734675,-1.3082906535886993,-0.043245167237240874,-0.813620207118667,-1.688117181747471,-0.2105484406214578
pope_leo_xiii__insignes,-8.989084687604832,-1.489859263973202,-8.949955096398726,1.7734762852063917,3.104949706903651,-1.03124034876969,-0.19043500043472078,0.2526367991203716,-0.7540939374628172,-0.22952791508595016
pope_leo_xiii__iucunda_semper_expectatione,-8.910530276229961,-1.4844285448416008,-7.141528746818313,2.347723052962546,2.7169742767647755,-1.0354368995758736,-0.637656575605361,0.6789889436049379,-1.4949746330175007,-0.22905363749079963
