term_str,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
beijing,8.066892e-08,6.769818e-05,1.2358018e-07,9.669812e-08,6.858181e-08,2.441859e-07,8.165016e-08,8.964749e-08,8.150454e-08,2.5579096e-05
laypeople,8.066891e-08,4.5960442e-07,1.2350645e-07,9.668891e-08,1.5734593e-05,2.2252185e-05,8.165559e-08,1.7497146e-05,1.8772891e-05,5.6899594e-08
pompei,8.066891e-08,4.595889e-07,1.2350081e-07,9.6699004e-08,6.856136e-08,2.4412927e-07,8.167663e-08,3.683202e-05,8.130482e-08,5.689068e-08
maestro,8.066891e-08,0.000110124114,4.6120124e-07,9.6689014e-08,6.85614e-08,2.4416093e-07,8.1655976e-08,5.8069236e-05,8.82939e-08,5.6892464e-08
humanizing,8.0668904e-08,4.596182e-07,1.2353303e-07,9.670212e-08,6.861805e-08,2.4416372e-07,8.173718e-08,8.966055e-08,8.131842e-08,9.540199e-06
personsand,8.06689e-08,1.5534425e-06,1.237295e-07,9.674519e-08,6.862171e-08,2.442652e-07,3.8579333e-06,8.964776e-08,8.133649e-08,5.697731e-08
mozart,8.06689e-08,4.5960482e-07,4.782744e-06,9.670868e-08,6.855991e-08,2.441829e-07,3.381706e-06,8.974693e-08,7.2949665e-06,5.689614e-08
verb,8.06689e-08,4.595937e-07,1.2350334e-07,9.670376e-08,6.856499e-08,2.4415712e-07,4.1570944e-05,8.963963e-08,0.00012268712,5.6899943e-08
multiethnic,8.066889e-08,4.5959771e-07,1.235365e-07,9.6695786e-08,6.85766e-08,2.4416934e-07,8.165573e-08,8.9655735e-08,8.131145e-08,1.7273938e-05
coptic,8.066889e-08,0.0005357094,1.2353182e-07,9.6694905e-08,2.2203253e-06,2.4414845e-07,8.165828e-08,8.963829e-08,8.1361854e-08,5.6898486e-08
solidary,8.066888e-08,4.596831e-07,8.379446e-06,9.668835e-08,6.8572e-08,2.441537e-07,8.165901e-08,8.9690886e-08,6.6783946e-06,2.6161631e-05
ordinariate,8.066888e-08,4.5959018e-07,1.2354595e-07,9.671014e-08,1.1348886e-06,0.00014622226,8.166164e-08,8.966136e-08,8.130426e-08,5.6901108e-08
salesian,8.0668876e-08,4.5960493e-07,1.2351467e-07,9.668943e-08,6.8566116e-08,2.4413458e-07,8.1657184e-08,0.00013161014,5.4803127e-06,5.6891704e-08
tolive,8.0668876e-08,4.5981884e-07,1.2350452e-07,9.670538e-08,1.2602311e-05,2.441447e-07,8.16914e-08,8.963273e-08,2.5141826e-06,5.6892866e-08
multimedia,8.066887e-08,0.00014520492,1.2357542e-07,9.669207e-08,6.857092e-08,2.4418244e-07,1.1652759e-07,0.00044318422,0.0023541967,2.269106e-05
antithesis,8.066887e-08,4.5961843e-07,1.2355015e-07,1.9861665e-05,6.85702e-08,2.4413868e-07,8.0267523e-07,8.9698936e-08,6.427116e-06,5.8718484e-08
kerygma,8.066887e-08,4.597496e-07,1.2349987e-07,3.469012e-05,6.8581016e-08,2.4414334e-07,8.1652566e-08,8.963755e-08,5.9347103e-06,5.6898386e-08
narek,8.066887e-08,0.00010751299,1.2350215e-07,9.6697136e-08,6.85628e-08,2.4412674e-07,2.5955665e-06,8.96372e-08,8.1316095e-08,5.6890336e-08
laudamus,8.066887e-08,4.5963648e-07,1.2353368e-07,9.6704866e-08,6.858792e-08,2.4414112e-07,1.6254346e-05,8.969133e-08,8.130502e-08,5.6894038e-08
remarry,8.066887e-08,4.5962028e-07,1.2351127e-07,2.4925646e-05,6.858227e-08,1.3542343e-05,8.164902e-08,8.9643585e-08,8.131782e-08,5.6899747e-08
barrio,8.066886e-08,4.5964694e-07,1.2354822e-07,9.669305e-08,6.8566514e-08,2.4413538e-07,8.165597e-08,1.4264198e-05,5.752047e-07,3.5049454e-06
vercelli,8.066886e-08,4.6594383e-07,1.2350264e-07,9.668763e-08,6.8561185e-08,2.4413663e-07,8.165785e-08,4.4925982e-05,8.130666e-08,5.689198e-08
nairobi,8.0668855e-08,4.5995304e-07,0.00012517566,9.670114e-08,7.504328e-06,2.4413814e-07,8.16702e-08,8.9639876e-08,8.131619e-08,2.7484427e-06
ethnicity,8.0668855e-08,4.5974895e-07,1.2355999e-07,9.6699836e-08,6.860618e-08,2.441567e-07,8.165887e-08,8.967544e-08,2.6156762e-05,7.790966e-06
aeroplane,8.066885e-08,4.5958703e-07,1.2351921e-07,9.668846e-08,6.855967e-08,2.441285e-07,8.1649844e-08,8.965291e-08,6.765272e-06,5.689786e-08
vittorio,8.066884e-08,4.5961895e-07,2.3678178e-06,9.6692e-08,6.8564695e-08,2.4420277e-07,8.165566e-08,2.8935481e-05,2.0419936e-06,5.690009e-08
thecode,8.066884e-08,4.596058e-07,1.235014e-07,9.669276e-08,6.856509e-08,0.00017484876,8.165079e-08,8.963384e-08,8.130313e-08,5.68909e-08
ofsocial,8.066883e-08,4.6034577e-07,1.2353055e-07,9.671138e-08,6.8635906e-08,2.4413933e-07,8.165485e-08,8.9659906e-08,8.130971e-08,9.894509e-06
malagasy,8.066883e-08,4.5962065e-07,3.1964908e-05,9.668693e-08,7.1723284e-06,2.4412853e-07,8.165164e-08,8.964002e-08,8.130456e-08,5.690047e-08
promethean,8.066883e-08,4.5960311e-07,1.2350141e-07,9.669748e-08,6.856944e-08,2.441585e-07,8.165521e-08,8.9645134e-08,2.2268794e-06,5.643857e-06
deuxième,8.066883e-08,8.234863e-05,1.235027e-07,9.668845e-08,6.856077e-08,2.441274e-07,8.165506e-08,8.963382e-08,8.1305814e-08,5.690345e-08
dans,8.066883e-08,0.004127286,1.2350078e-07,9.668745e-08,6.8563246e-08,2.4413413e-07,8.1648935e-08,8.963115e-08,8.130293e-08,5.6892553e-08
wrocław,8.066883e-08,4.5969628e-07,2.457653e-07,9.6715304e-08,6.857951e-08,2.4413202e-07,2.5226096e-05,2.3964594e-05,8.130743e-08,5.6897157e-08
bari,8.0668826e-08,0.0001098864,1.2353861e-07,9.668848e-08,6.8563295e-08,2.4414794e-07,8.165931e-08,5.8544112e-05,1.2895081e-05,5.6898664e-08
filiation,8.066882e-08,4.5961417e-07,1.2351053e-07,1.6982576e-05,4.320519e-06,2.4414038e-07,8.166877e-08,8.963853e-08,8.1319854e-08,5.6897303e-08
priestsfor,8.066882e-08,4.5959746e-07,1.2349868e-07,9.67948e-08,1.4941497e-05,2.441363e-07,8.176779e-08,8.963749e-08,8.1307725e-08,5.6890745e-08
celebrationon,8.066881e-08,4.5960243e-07,1.235071e-07,9.6691394e-08,6.856544e-08,2.4413077e-07,6.014086e-06,6.1979875e-07,8.130718e-08,5.6892603e-08
multilateralism,8.066881e-08,4.595917e-07,1.2351073e-07,9.668509e-08,6.855912e-08,2.4412665e-07,8.1647485e-08,8.963123e-08,8.1306986e-08,2.088893e-05
nihilistic,8.06688e-08,4.595837e-07,1.2357916e-07,9.68075e-08,6.859514e-08,2.4414953e-07,8.166425e-08,8.813676e-06,8.13662e-08,5.694714e-08
thesick,8.06688e-08,4.5959018e-07,1.2350408e-07,9.669296e-08,6.8561775e-08,2.441319e-07,2.8500155e-05,8.964323e-08,8.130857e-08,5.6891178e-08
amigo,8.066879e-08,6.7571105e-05,1.2350306e-07,9.6693e-08,6.859923e-08,2.441339e-07,8.1652416e-08,8.9676654e-08,8.133967e-08,5.6895857e-08
exhortationreconciliatio,8.066879e-08,4.5958666e-07,1.2349928e-07,2.8549122e-05,6.857231e-08,2.4417298e-07,8.165414e-08,8.963494e-08,8.130484e-08,5.6896994e-08
polyphony,8.066878e-08,4.5972746e-07,1.2381615e-07,9.66967e-08,6.8590644e-08,6.5503584e-05,8.6073506e-08,8.96639e-08,8.137614e-08,5.6955184e-08
montini,8.066878e-08,4.595944e-07,1.2350527e-07,9.669116e-08,6.856721e-08,2.4418117e-07,8.164931e-08,4.8730213e-05,8.1307704e-08,5.6898685e-08
nuevo,8.066878e-08,0.00020902882,1.2371751e-07,9.669221e-08,6.8575986e-08,2.4412654e-07,8.1654555e-08,8.9650115e-08,8.130523e-08,5.692032e-08
chronological,8.066878e-08,4.5960513e-07,1.2350623e-07,1.8891451e-05,6.8566386e-08,4.833828e-06,8.16741e-08,3.0672302e-06,8.130599e-08,5.6893626e-08
javier,8.066877e-08,4.5962847e-07,2.4304674e-05,9.6699154e-08,6.8567026e-08,2.4418546e-07,8.1651606e-08,4.047476e-05,1.3213652e-06,4.1435756e-06
technocratic,8.066877e-08,4.595892e-07,1.235021e-07,9.682005e-08,6.856537e-08,2.4413575e-07,8.166409e-08,8.9638384e-08,8.1315584e-08,3.2254884e-05
clemente,8.066877e-08,4.59694e-07,1.2354062e-07,9.669982e-08,6.85713e-08,2.4413336e-07,8.1670244e-08,6.3069238e-06,1.8053149e-06,5.6930897e-08
institutionalized,8.066876e-08,4.5992326e-07,1.2351788e-07,9.670166e-08,6.8582985e-08,2.4416883e-07,8.165887e-08,8.9634845e-08,8.134274e-08,5.783035e-06
sandri,8.066876e-08,9.08175e-05,1.2351163e-07,9.669097e-08,4.764605e-06,2.441849e-07,8.167813e-08,8.9687575e-08,8.131534e-08,5.6891864e-08
rosa,8.0668755e-08,4.596252e-07,1.010203e-05,9.668971e-08,6.857029e-08,2.44176e-07,8.165377e-08,3.7432863e-05,1.3677012e-06,5.689495e-08
recession,8.0668755e-08,4.5962386e-07,1.2351951e-07,9.668611e-08,6.855959e-08,2.4412913e-07,8.1647265e-08,8.963131e-08,8.1303334e-08,7.0207557e-06
natum,8.0668755e-08,4.596701e-07,1.2350203e-07,1.488622e-05,6.8577776e-08,2.441611e-07,8.176089e-08,4.578347e-06,8.130629e-08,5.6898784e-08
chapterof,8.0668755e-08,4.5959587e-07,1.235059e-07,9.6692936e-08,6.857388e-08,2.4413987e-07,8.165245e-08,6.3152096e-05,8.132056e-08,5.6899736e-08
lombardi,8.0668755e-08,4.5966942e-07,1.2352994e-07,9.669162e-08,6.8566486e-08,2.4418014e-07,8.1648366e-08,8.966398e-08,0.00010283093,5.6898664e-08
predecessorbenedict,8.0668755e-08,4.5967192e-07,1.2355508e-07,9.669464e-08,6.856527e-08,1.1473634e-05,8.165382e-08,3.671877e-06,2.3205878e-06,5.6953787e-08
teenager,8.0668755e-08,4.5960047e-07,1.2350867e-07,9.669232e-08,6.856675e-08,2.4413487e-07,8.187374e-08,8.9654314e-08,3.5914458e-05,5.690606e-08
quattrocchi,8.0668755e-08,4.597364e-07,1.2351796e-07,9.6988124e-08,6.863051e-08,2.4418918e-07,8.364471e-06,9.019426e-08,8.140549e-08,5.71841e-08
offaith,8.0668755e-08,4.5972212e-07,1.235067e-07,9.6728876e-08,6.8612884e-08,2.4422542e-07,7.13939e-06,8.324269e-06,2.2840097e-06,5.690276e-08
swaziland,8.0668755e-08,4.5990106e-07,1.2375301e-07,9.6692695e-08,6.647032e-05,2.4412523e-07,4.1960857e-06,8.963564e-08,8.1308265e-08,4.0394857e-06
workplace,8.0668755e-08,4.5959655e-07,1.2351538e-07,9.6695494e-08,3.121097e-05,2.4414354e-07,8.180914e-08,3.2181575e-05,4.963019e-05,3.6049245e-05
française,8.066875e-08,0.00017043282,1.2352919e-07,9.668687e-08,6.8561064e-08,2.4415198e-07,8.164762e-08,8.964279e-08,8.130204e-08,5.6897658e-08
oratione,8.066875e-08,4.5965027e-07,1.2350111e-07,7.003388e-06,3.856319e-06,2.441542e-07,8.7366834e-07,8.963442e-08,8.131185e-08,5.6891917e-08
priestspresbyterorum,8.066874e-08,4.5959612e-07,1.2349925e-07,8.934358e-06,1.4476048e-05,2.4416656e-07,8.165261e-08,8.963034e-08,8.130616e-08,5.68938e-08
fig,8.066874e-08,4.5960232e-07,1.2350283e-07,9.670397e-08,6.857147e-08,2.4413595e-07,1.6143774e-06,8.9637574e-08,2.3425906e-05,5.689236e-08
georgia,8.066874e-08,0.00045478262,0.000114047034,9.669301e-08,6.8576306e-08,2.4413814e-07,8.166256e-08,2.37766e-06,9.935984e-08,5.6951663e-08
prato,8.066874e-08,4.5962318e-07,1.5304141e-07,9.6685504e-08,6.856003e-08,2.4413384e-07,8.165242e-08,1.7426444e-05,1.5022882e-06,5.689289e-08
colombian,8.0668734e-08,4.596109e-07,0.0001202191,9.668648e-08,6.857002e-08,2.4413484e-07,8.1661064e-08,1.4789179e-06,1.2768615e-05,5.6899438e-08
encyclicalredemptoris,8.0668734e-08,4.596115e-07,1.2350833e-07,1.4026516e-05,2.4693598e-05,2.4416136e-07,8.165946e-08,1.5137002e-05,8.1305345e-08,5.6898564e-08
pastores,8.066873e-08,1.1834866e-05,1.2350759e-07,9.669102e-08,0.0001455594,2.4414967e-07,8.164904e-08,8.9637766e-08,8.130294e-08,5.689361e-08
xviin,8.066872e-08,4.596288e-07,3.1543661e-06,9.6692105e-08,6.856724e-08,6.862101e-06,2.9136452e-06,8.967166e-08,8.132039e-08,5.689491e-08
würzburg,8.066872e-08,4.5959672e-07,1.235053e-07,9.669776e-08,6.8562436e-08,2.4415317e-07,8.1651706e-08,3.694578e-06,4.469466e-06,5.690205e-08
schönborn,8.066872e-08,4.596078e-07,1.2351757e-07,9.6708405e-08,5.5670625e-07,2.4415823e-07,8.165712e-08,4.719699e-06,3.794321e-06,5.690569e-08
cuba,8.066872e-08,4.596123e-07,0.00046274593,9.6691736e-08,6.857755e-08,2.4413623e-07,8.165762e-08,8.0596266e-07,1.3964513e-05,5.700366e-08
theophany,8.066872e-08,4.595858e-07,1.2349987e-07,3.5606186e-06,6.8560084e-08,2.4416227e-07,1.2564979e-05,8.963405e-08,8.1305814e-08,5.689079e-08
video,8.066871e-08,4.601116e-07,8.2189516e-05,9.669343e-08,6.856579e-08,1.0569283e-05,0.000109354565,0.00017730231,0.00013838761,1.9869874e-06
landslide,8.066871e-08,4.5958518e-07,1.2357275e-07,9.669122e-08,6.858605e-08,2.4413174e-07,8.169743e-08,8.981561e-08,8.159313e-06,5.691635e-08
gratuitousness,8.066871e-08,4.5960186e-07,1.2350296e-07,9.671069e-08,6.857734e-08,2.4419768e-07,4.035607e-06,8.965489e-08,0.000119600685,2.9719859e-05
nella,8.0668705e-08,0.0010366397,1.2350317e-07,9.6686755e-08,6.856092e-08,2.4412998e-07,8.16497e-08,8.9633886e-08,8.130728e-08,5.689208e-08
quale,8.0668705e-08,0.00023984279,1.2350067e-07,9.668395e-08,6.857031e-08,2.4412535e-07,8.166305e-08,8.963312e-08,8.1326746e-08,5.689756e-08
churchas,8.06687e-08,4.5961283e-07,1.2351097e-07,2.8092904e-06,1.1961467e-05,2.441993e-07,8.165937e-08,9.014444e-08,8.130631e-08,5.6893818e-08
bishopswho,8.06687e-08,4.596425e-07,1.2349993e-07,9.668794e-08,6.8575055e-08,2.4414507e-07,1.0966378e-05,8.965604e-08,8.131214e-08,5.6898276e-08
flavour,8.06687e-08,4.5965226e-07,1.2352358e-07,9.6697256e-08,6.8573584e-08,2.4414032e-07,7.484902e-06,9.309686e-06,8.082785e-05,5.690516e-08
spousal,8.06687e-08,4.5958518e-07,1.2352078e-07,0.00016880318,6.858944e-08,2.441359e-07,8.165707e-08,1.4774039e-06,8.131488e-08,5.6898443e-08
themother,8.06687e-08,4.5961346e-07,1.2350168e-07,9.6725145e-08,6.857847e-08,2.4413276e-07,1.3810375e-05,8.9643024e-08,8.132395e-08,5.6898084e-08
relaunch,8.06687e-08,4.596693e-07,1.2351526e-07,9.669254e-08,6.8569484e-08,2.4414078e-07,8.1653674e-08,9.579137e-06,8.1362394e-08,6.1694113e-06
malaysia,8.06687e-08,4.597715e-07,1.2356246e-07,9.669379e-08,1.955029e-05,2.4413393e-07,4.6200912e-05,8.9642946e-08,1.8314318e-05,1.4909767e-07
transnational,8.06687e-08,4.5959803e-07,1.2351639e-07,9.668659e-08,6.856085e-08,2.4417494e-07,8.1647066e-08,8.963003e-08,8.130473e-08,9.246882e-06
guatemala,8.066869e-08,4.5966434e-07,0.00018937419,9.668776e-08,6.858243e-08,2.4413205e-07,8.166741e-08,3.5205805e-05,8.156343e-08,5.6898948e-08
syracuse,8.066869e-08,4.5958768e-07,1.2350134e-07,9.668557e-08,6.856082e-08,2.4412665e-07,8.165832e-08,2.2189417e-05,8.131975e-08,5.6891647e-08
ses,8.066869e-08,0.00033722457,1.2350093e-07,9.668526e-08,6.856079e-08,2.441261e-07,8.164775e-08,8.962998e-08,8.130277e-08,5.6892194e-08
phone,8.0668684e-08,4.5959095e-07,1.2350593e-07,9.6685284e-08,6.8560915e-08,2.4413012e-07,8.1651486e-08,8.9634234e-08,7.378615e-05,5.6897942e-08
encyclicalspe,8.0668684e-08,4.5960587e-07,1.2350102e-07,9.6702074e-08,6.857286e-08,2.4413472e-07,1.2966303e-06,8.168179e-06,2.7916562e-07,5.6901076e-08
recommit,8.066868e-08,5.0197247e-07,1.23558e-07,9.671552e-08,9.176856e-06,2.441446e-07,8.167227e-08,8.965043e-08,8.133263e-08,7.650018e-06
españa,8.066868e-08,0.00011064642,1.2359337e-07,9.6684715e-08,6.856501e-08,2.4415834e-07,8.164965e-08,8.963843e-08,8.132398e-08,5.6898084e-08
riga,8.066868e-08,4.6930214e-07,2.038096e-05,9.6707204e-08,6.8594574e-08,2.4413401e-07,8.166249e-08,8.9657895e-08,8.132644e-08,2.9943778e-06
nonviolence,8.066868e-08,4.5958635e-07,1.2353674e-07,9.668611e-08,6.8563715e-08,2.4412867e-07,8.169595e-08,8.965524e-08,2.0656819e-06,1.4724712e-05
ouagadougou,8.066868e-08,4.596691e-07,1.2365966e-07,9.668573e-08,6.857383e-08,2.4415124e-07,8.166466e-08,8.972279e-08,8.130958e-08,1.1951125e-05
conformation,8.066868e-08,4.5964808e-07,1.2349985e-07,9.670304e-08,7.173649e-08,2.4416826e-07,6.355903e-06,9.890878e-06,8.130608e-08,5.6891462e-08
encyclicalcaritas,8.066867e-08,4.5958677e-07,1.2350422e-07,9.669677e-08,6.8562336e-08,2.4416522e-07,8.165512e-08,5.141001e-06,8.1310915e-08,1.5495028e-05
assessor,8.066867e-08,4.59587e-07,1.2350279e-07,9.668531e-08,6.856069e-08,9.9342644e-05,8.165267e-08,8.964144e-08,8.1309466e-08,5.6891377e-08
benedetto,8.066866e-08,4.596041e-07,2.9940653e-05,9.669102e-08,6.85621e-08,2.4420808e-07,8.165903e-08,1.966185e-05,8.1315974e-08,4.035013e-06
imprisons,8.0668656e-08,4.5958606e-07,1.2351964e-07,2.5323193e-06,6.856871e-08,2.4412856e-07,8.165385e-08,8.963452e-08,4.6511977e-06,5.689776e-08
freeing,8.0668656e-08,4.5961426e-07,1.2352368e-07,9.673232e-08,6.857216e-08,2.4416923e-07,8.174508e-08,8.963978e-08,4.250142e-06,4.5579377e-06
evangelisation,8.066865e-08,4.5963074e-07,1.2351629e-07,9.669383e-08,5.942983e-05,3.7156499e-06,8.1657284e-08,3.355899e-06,8.132161e-08,5.6902234e-08
zebedee,8.066865e-08,4.5958583e-07,1.2350444e-07,9.670645e-08,1.1147077e-06,2.441491e-07,8.806302e-06,8.964488e-08,8.132261e-08,5.6898962e-08
geopolitical,8.066864e-08,4.5972263e-07,1.2353317e-07,9.6686996e-08,6.8562045e-08,2.4413362e-07,8.165179e-08,8.963539e-08,8.131948e-08,1.9488743e-05
penultimate,8.066864e-08,4.5959692e-07,1.2350765e-07,9.671913e-08,6.8580114e-08,2.4419933e-07,5.482125e-06,8.963909e-08,6.4632386e-06,5.6903755e-08
globalization,8.0668634e-08,4.596325e-07,1.2351745e-07,9.669475e-08,6.8571744e-08,2.441564e-07,8.165508e-08,8.964489e-08,9.220175e-08,0.0003614035
thedicastery,8.0668634e-08,4.5977063e-07,1.235359e-07,9.670095e-08,6.85903e-08,7.4212025e-05,8.165354e-08,6.659493e-05,4.5834313e-05,4.6104245e-07
laura,8.0668634e-08,4.596104e-07,1.2353843e-07,9.6699516e-08,6.859048e-08,2.4414587e-07,8.165574e-08,1.5019739e-05,8.1326654e-08,5.6902408e-08
bernini,8.0668634e-08,4.595924e-07,1.2350901e-07,9.669798e-08,6.8567616e-08,2.441409e-07,8.166334e-08,2.3322385e-05,1.1537967e-06,5.6899353e-08
letterdies,8.066862e-08,4.5962028e-07,1.2350652e-07,1.7420927e-05,6.859622e-08,2.4417432e-07,8.1691006e-08,1.4761861e-05,8.130697e-08,5.6901897e-08
unaccompanied,8.066862e-08,4.5958876e-07,1.2350476e-07,9.6710124e-08,6.856466e-08,2.4414035e-07,8.1653084e-08,8.963467e-08,2.2826555e-06,4.532452e-06
popebenedict,8.066862e-08,4.596854e-07,1.2353011e-07,9.670097e-08,6.856765e-08,3.372456e-06,8.166003e-08,8.966983e-08,8.72184e-06,4.4386884e-06
péguy,8.066861e-08,4.6071565e-07,1.235141e-07,9.676331e-08,6.857902e-08,2.4413336e-07,8.171147e-08,8.966097e-08,8.541341e-06,5.691649e-08
godand,8.066861e-08,4.5964802e-07,1.2353802e-07,1.287001e-05,5.4596926e-06,2.4413492e-07,2.3273411e-05,8.966776e-08,1.6676954e-06,5.6902877e-08
spirituale,8.066861e-08,0.00018879374,1.235005e-07,9.671932e-08,6.856394e-08,2.4414067e-07,8.167718e-08,8.963892e-08,8.13058e-08,5.68906e-08
preconception,8.066861e-08,4.5963003e-07,1.2352012e-07,9.669861e-08,6.8566926e-08,2.441724e-07,8.165095e-08,8.965486e-08,1.6173602e-05,1.0502855e-05
interiorize,8.0668606e-08,4.5959354e-07,1.2351276e-07,1.3368039e-05,1.1635403e-05,2.4416494e-07,8.16838e-08,5.3295994e-06,8.1312734e-08,5.6894688e-08
confiance,8.0668606e-08,0.00023180789,1.234993e-07,9.669053e-08,6.8563715e-08,2.4412657e-07,8.1650285e-08,8.963437e-08,8.131323e-08,5.6890592e-08
editorial,8.06686e-08,4.5962733e-07,1.235106e-07,9.670824e-08,6.85631e-08,5.3476473e-05,8.1665846e-08,1.6817217e-05,4.4241898e-07,1.6708257e-06
walking,8.06686e-08,4.5962017e-07,1.2354494e-07,9.669046e-08,6.857854e-08,2.4454712e-07,8.1657596e-08,8.965804e-08,8.0547245e-05,5.689465e-08
naïve,8.06686e-08,4.5958905e-07,1.2350334e-07,9.669036e-08,6.8561484e-08,2.4413367e-07,8.1652985e-08,8.9634256e-08,1.7753819e-05,5.6939506e-08
ecological,8.066859e-08,4.596159e-07,1.2350858e-07,9.6687955e-08,6.856418e-08,2.441408e-07,8.1654356e-08,8.9643194e-08,8.13169e-08,0.0002281653
iraq,8.066859e-08,7.3343854e-06,0.00029486502,9.668728e-08,6.856678e-08,2.4414013e-07,3.2183958e-05,1.0147102e-07,1.0749737e-05,3.1078605e-07
josemaría,8.066859e-08,4.5962784e-07,1.2350174e-07,9.675008e-08,3.228851e-05,2.4427675e-07,8.168174e-08,8.976046e-08,8.130771e-08,5.69055e-08
inevangelii,8.0668585e-08,4.596094e-07,1.2350614e-07,9.670149e-08,3.7920408e-06,9.754802e-06,8.165194e-08,8.9641645e-08,2.0426987e-05,5.690611e-08
interact,8.0668585e-08,4.5959953e-07,1.2352469e-07,9.670579e-08,6.8581016e-08,2.4419717e-07,8.1652516e-08,8.9666436e-08,1.899708e-05,2.9046132e-05
molise,8.0668585e-08,4.5988835e-07,1.2385762e-07,9.670485e-08,6.874657e-08,2.4426805e-07,6.378648e-06,8.979523e-08,1.1197621e-05,5.691511e-08
kinswoman,8.066858e-08,4.5958734e-07,1.2351543e-07,9.6705676e-08,6.856254e-08,2.4413535e-07,2.8906179e-05,8.9669456e-08,8.131749e-08,5.690697e-08
unsustainable,8.066857e-08,4.596161e-07,1.2350898e-07,9.669921e-08,6.856118e-08,2.4422792e-07,8.167032e-08,8.963959e-08,8.13248e-08,1.9301058e-05
centrality,8.066857e-08,4.5969946e-07,1.2351775e-07,5.330367e-05,2.5087404e-05,2.441721e-07,1.8879491e-06,4.9146787e-05,8.132413e-08,6.553195e-05
ist,8.066857e-08,0.0004862709,1.235033e-07,9.6690535e-08,6.856368e-08,2.4414643e-07,8.1652935e-08,8.9634014e-08,8.131248e-08,5.689994e-08
holinessbenedict,8.066856e-08,4.5963364e-07,1.2352632e-07,9.670125e-08,6.856607e-08,2.4420441e-07,6.040277e-06,7.998191e-06,8.1313985e-08,5.6897317e-08
antonia,8.066856e-08,4.5960152e-07,1.2349909e-07,9.668876e-08,6.856581e-08,2.4413092e-07,8.165102e-08,1.7271304e-05,2.064017e-06,5.6892812e-08
quinquennial,8.066856e-08,4.5960286e-07,1.235093e-07,9.669146e-08,7.711755e-05,2.4417196e-07,8.164791e-08,8.9640146e-08,8.130299e-08,5.6897097e-08
populist,8.066856e-08,4.5963552e-07,1.2350955e-07,9.6690435e-08,6.85715e-08,2.4415021e-07,8.1647904e-08,8.963129e-08,8.132272e-08,8.806047e-06
therelationship,8.0668556e-08,4.5959558e-07,1.2350097e-07,1.3006145e-05,3.812495e-06,2.4419222e-07,8.165232e-08,8.964286e-08,8.132099e-08,5.6907496e-08
disoriented,8.0668556e-08,4.596309e-07,1.2355659e-07,9.6692936e-08,6.857845e-08,2.4415013e-07,8.165621e-08,8.965344e-08,6.9959074e-06,1.9038246e-06
todos,8.0668556e-08,0.0010287464,1.235077e-07,9.668644e-08,6.8561306e-08,2.4412773e-07,8.164869e-08,8.963265e-08,8.130644e-08,5.6896955e-08
ta,8.066855e-08,2.775482e-05,1.6757529e-05,9.670215e-08,6.856593e-08,2.4413544e-07,8.35291e-06,8.973601e-08,8.1310766e-08,5.6892212e-08
kyrgyzstan,8.066855e-08,4.5965038e-07,1.6976706e-05,9.669281e-08,6.858294e-08,2.4412546e-07,8.1660254e-08,8.969112e-08,8.13128e-08,5.2540163e-06
sequela,8.066854e-08,4.6594633e-07,1.2350249e-07,2.0309762e-05,6.857083e-08,2.4414467e-07,1.3224267e-06,1.1742965e-07,8.131798e-08,5.6892944e-08
sahel,8.0668535e-08,4.5970788e-07,1.2359108e-07,9.668494e-08,6.856435e-08,2.4412842e-07,8.165314e-08,8.9636785e-08,8.1311754e-08,4.6095953e-05
negativity,8.0668535e-08,4.5958905e-07,1.2350759e-07,9.669874e-08,6.856356e-08,2.4414004e-07,8.16529e-08,8.963334e-08,1.3550223e-05,9.5355244e-07
nuisance,8.066853e-08,4.5960158e-07,1.235095e-07,9.672268e-08,6.860817e-08,2.4443602e-07,8.1655855e-08,8.9641404e-08,1.6647278e-05,5.691329e-08
mulieris,8.066853e-08,2.5218782e-05,1.2350873e-07,2.2845568e-05,1.0356932e-05,2.4419612e-07,8.165531e-08,8.964375e-08,8.1305714e-08,6.080662e-08
populism,8.066853e-08,4.5968036e-07,1.2352136e-07,9.6685056e-08,6.856114e-08,2.4414166e-07,8.164766e-08,8.963296e-08,1.9570867e-05,1.3218997e-05
innkeeper,8.066853e-08,4.5958677e-07,1.2350405e-07,9.66942e-08,6.85606e-08,2.4413177e-07,8.165106e-08,8.963764e-08,2.3435847e-05,5.689583e-08
argentine,8.066853e-08,4.595994e-07,0.00016604508,9.6688964e-08,6.85676e-08,2.4413922e-07,8.165274e-08,8.964871e-08,1.4163972e-05,5.690789e-08
forme,8.066852e-08,0.00013094723,1.2352184e-07,9.6709016e-08,6.8629895e-08,2.4418318e-07,8.165586e-08,8.963016e-08,8.1302744e-08,5.691223e-08
desertification,8.066852e-08,4.5960448e-07,1.235229e-07,9.669767e-08,6.8566386e-08,2.4414115e-07,8.1659245e-08,8.9642405e-08,8.1317374e-08,3.431689e-05
scenery,8.066852e-08,4.5961937e-07,1.79274e-06,9.669297e-08,6.8567886e-08,2.441368e-07,8.168016e-08,1.24035005e-05,8.136757e-08,5.6899783e-08
synergy,8.066852e-08,4.5963702e-07,1.2351539e-07,9.670338e-08,6.8577286e-08,5.170955e-05,8.1659174e-08,1.5434484e-06,8.132235e-08,3.6263038e-05
