doc_id,category,author,author_dates,title,year,url,document_type,language,format,text_length,pope,pope_dates
pope_alexander_iv__clara_claris_praeclara,pope,Pope Alexander IV,1254-1261,Clara claris praeclara,1255,http://www.franciscan-archive.org/bullarium/clara.html,document,en,html,35694,Pope Alexander IV,1254-1261
pope_alexander_iv__dignum_arbitramur_et_congruum,pope,Pope Alexander IV,1254-1261,Dignum arbitramur et congruum,1255,https://www.papalencyclicals.net//alex04/alex4dignum.htm,document,en,html,1908,Pope Alexander IV,1254-1261
pope_alexander_iv__petitionibus_vestris_benignum_impertientes,pope,Pope Alexander IV,1254-1261,Petitionibus vestris benignum impertientes,1255,https://www.papalencyclicals.net//alex04/alex4petit.htm,document,en,html,946,Pope Alexander IV,1254-1261
pope_alexander_iv__inter_ea_quae_placita,pope,Pope Alexander IV,1254-1261,Inter ea quae placita,1255,https://www.papalencyclicals.net//alex04/alex4inter.htm,document,en,html,2287,Pope Alexander IV,1254-1261
pope_alexander_vi__inter_caetera,pope,Pope Alexander VI,1492-1503,Inter Caetera,1493,https://www.papalencyclicals.net//alex06/alex06inter.htm,document,en,html,10046,Pope Alexander VI,1492-1503
pope_alexander_vii__super_cathedram_principis_apostolorum,pope,Pope Alexander VII,1655-1667,Super Cathedram Principis Apostolorum,1659,https://www.papalencyclicals.net//alex07/alex07super.htm,document,en,html,3726,Pope Alexander VII,1655-1667
pope_benedict_xii__benedictus_deus,pope,Pope Benedict XII,1334-1342,Benedictus Deus,,https://www.papalencyclicals.net//ben12/b12bdeus.htm,document,en,html,917,Pope Benedict XII,1334-1342
pope_benedict_xiv__a_quo_primum,pope,Pope Benedict XIV,1740-1758,A Quo Primum,1751,https://www.papalencyclicals.net//ben14/b14aquo.htm,document,en,html,12875,Pope Benedict XIV,1740-1758
pope_benedict_xiv__accepimus_praestantium,pope,Pope Benedict XIV,1740-1758,Accepimus praestantium,1746,https://www.vatican.va/content/benedictus-xiv/it/documents/enciclica--i-accepimus-praestantium--i---16-luglio-1746--sui-cri.html,document,en,html,20580,Pope Benedict XIV,1740-1758
pope_benedict_xiv__allatae_sunt,pope,Pope Benedict XIV,1740-1758,Allatae Sunt,1755,https://www.papalencyclicals.net//ben14/b14allat.htm,decree,en,html,101474,Pope Benedict XIV,1740-1758
pope_benedict_xiv__annus_qui_hunc,pope,Pope Benedict XIV,1740-1758,Annus qui hunc,,https://www.papalencyclicals.net//ben14/annus-qui-hunc.htm,document,en,html,2335,Pope Benedict XIV,1740-1758
pope_benedict_xiv__apostolica_constitutio,pope,Pope Benedict XIV,1740-1758,Apostolica Constitutio,1749,https://www.papalencyclicals.net//ben14/b14apost.htm,apostolic constitution,en,html,64395,Pope Benedict XIV,1740-1758
pope_benedict_xiv__benedictus_deus,pope,Pope Benedict XIV,1740-1758,Benedictus Deus,1741,https://www.vatican.va/content/benedictus-xiv/it/documents/bolla--i-benedictus-deus--i---25-dicembre-1750--estensione-a-tut.html,document,en,html,19528,Pope Benedict XIV,1740-1758
pope_benedict_xiv__celebrationem_magni,pope,Pope Benedict XIV,1740-1758,Celebrationem magni,1751,https://www.vatican.va/content/benedictus-xiv/it/documents/enciclica--i-celebrationem-magni--i---1-gennaio-1751--dopo-aver-.html,travel,en,html,37623,Pope Benedict XIV,1740-1758
pope_benedict_xiv__certiores_effecti,pope,Pope Benedict XIV,1740-1758,Certiores effecti,1742,https://www.vatican.va/content/benedictus-xiv/it/documents/enciclica--i-certiores-effecti--i---13-novembre-1742--i-sacerdot.html,document,en,html,7161,Pope Benedict XIV,1740-1758
pope_benedict_xiv__cum_illud_semper,pope,Pope Benedict XIV,1740-1758,Cum illud semper,1742,https://www.vatican.va/content/benedictus-xiv/it/documents/enciclica--i-cum-illud-semper--i---14-dicembre-1742--desiderando.html,decree,en,html,33986,Pope Benedict XIV,1740-1758
pope_benedict_xiv__cum_multorum_charitate,pope,Pope Benedict XIV,1740-1758,Cum multorum charitate,1745,https://www.vatican.va/content/benedictus-xiv/it/documents/breve--i-cum-multorum-charitate--i---18-febbraio-1745--il-giubil.html,document,en,html,2464,Pope Benedict XIV,1740-1758
pope_benedict_xiv__cum_religiosi,pope,Pope Benedict XIV,1740-1758,Cum Religiosi,1754,https://www.papalencyclicals.net//ben14/b14cumre.htm,encyclical,en,html,8798,Pope Benedict XIV,1740-1758
pope_benedict_xiv__cum_semper_oblatas,pope,Pope Benedict XIV,1740-1758,Cum semper oblatas,1744,https://www.vatican.va/content/benedictus-xiv/it/documents/enciclica--i-cum-semper-oblatas--i---19-agosto-1744--il-pontefic.html,document,en,html,27648,Pope Benedict XIV,1740-1758
pope_benedict_xiv__elapso_proxime_anno,pope,Pope Benedict XIV,1740-1758,Elapso proxime anno,1751,https://www.vatican.va/content/benedictus-xiv/it/documents/enciclica--i-elapso-proxime-anno--i---20-febbraio-1751--il-ponte.html,document,en,html,6814,Pope Benedict XIV,1740-1758
pope_benedict_xiv__etsi_minime,pope,Pope Benedict XIV,1740-1758,Etsi minime,1742,https://www.vatican.va/content/benedictus-xiv/it/documents/enciclica--i-etsi-minime--i---7-febbraio-1742--affermata-la-prim.html,biography,en,html,20557,Pope Benedict XIV,1740-1758
pope_benedict_xiv__ex_omnibus,pope,Pope Benedict XIV,1740-1758,Ex Omnibus,1756,https://www.papalencyclicals.net//ben14/b14exomn.htm,apostolic letter,en,html,9427,Pope Benedict XIV,1740-1758
pope_benedict_xiv__ex_quo,pope,Pope Benedict XIV,1740-1758,Ex Quo,1756,https://www.papalencyclicals.net//ben14/b14exquo.htm,apostolic letter,en,html,137874,Pope Benedict XIV,1740-1758
pope_benedict_xiv__gravissimo_animi,pope,Pope Benedict XIV,1740-1758,Gravissimo animi,1749,https://www.vatican.va/content/benedictus-xiv/it/documents/enciclica--i-gravissimo-animi--i---31-ottobre-1749--il-pontefice.html,document,en,html,6563,Pope Benedict XIV,1740-1758
pope_benedict_xiv__gravissimum_supremi,pope,Pope Benedict XIV,1740-1758,Gravissimum supremi,1745,https://www.vatican.va/content/benedictus-xiv/it/documents/enciclica--i-gravissimum-supremi---i--8-settembre-1745--il-ponte.html,document,en,html,17107,Pope Benedict XIV,1740-1758
pope_benedict_xiv__in_suprema_catholicae,pope,Pope Benedict XIV,1740-1758,In suprema Catholicae,1744,https://www.vatican.va/content/benedictus-xiv/it/documents/breve--i-in-suprema-catholicae--i---20-novembre-1744--viene-conc.html,document,en,html,11289,Pope Benedict XIV,1740-1758
pope_benedict_xiv__in_suprema_universalis,pope,Pope Benedict XIV,1740-1758,In suprema Universalis,1741,https://www.vatican.va/content/benedictus-xiv/it/documents/breve--i-in-suprema-universalis---i--22-agosto-1741--nei-giorni-.html,brief,en,html,4990,Pope Benedict XIV,1740-1758
pope_benedict_xiv__inter_caetera,pope,Pope Benedict XIV,1740-1758,Inter caetera,1748,https://www.vatican.va/content/benedictus-xiv/it/documents/enciclica--i-inter-caetera--i---1-gennaio-1748--il-pontefice-esp.html,document,en,html,15228,Pope Benedict XIV,1740-1758
pope_benedict_xiv__inter_omnigenas,pope,Pope Benedict XIV,1740-1758,Inter omnigenas,1744,https://www.vatican.va/content/benedictus-xiv/it/documents/enciclica--i-inter-omnigenas---i--2-febbraio-1744--il-pontefice-.html,document,en,html,24935,Pope Benedict XIV,1740-1758
pope_benedict_xiv__inter_praeteritos,pope,Pope Benedict XIV,1740-1758,Inter praeteritos,1749,https://www.vatican.va/content/benedictus-xiv/it/documents/enciclica--i-inter-praeteritos--i---3-dicembre-1749--allo-scopo-.html,document,en,html,137753,Pope Benedict XIV,1740-1758
pope_benedict_xiv__libentissime_quidem,pope,Pope Benedict XIV,1740-1758,Libentissime quidem,1745,https://www.vatican.va/content/benedictus-xiv/it/documents/enciclica--i-libentissime-quidem--i---10-giugno-1745--richiamati.html,document,en,html,33154,Pope Benedict XIV,1740-1758
pope_benedict_xiv__magnae_nobis,pope,Pope Benedict XIV,1740-1758,Magnae Nobis,1748,https://www.papalencyclicals.net//ben14/b14magna.htm,apostolic letter,en,html,15110,Pope Benedict XIV,1740-1758
pope_benedict_xiv__magno_cum_animi,pope,Pope Benedict XIV,1740-1758,Magno cum animi,1703,https://www.vatican.va/content/benedictus-xiv/it/documents/enciclica--i-magno-cum-animi--i---2-giugno-1751--sugli-abusi-da-.html,decree,en,html,46442,Pope Benedict XIV,1740-1758
pope_benedict_xiv__nimiam_licentiam,pope,Pope Benedict XIV,1740-1758,Nimiam Licentiam,1743,https://www.papalencyclicals.net//ben14/b14nimia.htm,encyclical,en,html,13830,Pope Benedict XIV,1740-1758
pope_benedict_xiv__non_ambigimus,pope,Pope Benedict XIV,1740-1758,Non ambigimus,1741,https://www.vatican.va/content/benedictus-xiv/it/documents/breve--i-non-ambigimus--i---30-maggio-1741--il-pontefice-ricorda.html,document,en,html,6939,Pope Benedict XIV,1740-1758
pope_benedict_xiv__officii_nostri,pope,Pope Benedict XIV,1740-1758,Officii nostri,1736,https://www.vatican.va/content/benedictus-xiv/it/documents/bolla--i-officii-nostri--i---15-marzo-1749--poiche-sono-sorti-di.html,decree,en,html,29784,Pope Benedict XIV,1740-1758
pope_benedict_xiv__peregrinantes,pope,Pope Benedict XIV,1740-1758,Peregrinantes,1750,https://www.papalencyclicals.net//ben14/b14pereg.htm,document,en,html,15280,Pope Benedict XIV,1740-1758
pope_benedict_xiv__pro_eximia_tua,pope,Pope Benedict XIV,1740-1758,Pro eximia tua,1741,https://www.vatican.va/content/benedictus-xiv/it/documents/breve-enciclica--i-pro-eximia-tua---i--30-giugno-1741--il-presen.html,brief,en,html,2939,Pope Benedict XIV,1740-1758
pope_benedict_xiv__prodiit_jamdudum,pope,Pope Benedict XIV,1740-1758,Prodiit jamdudum,1751,https://www.vatican.va/content/benedictus-xiv/it/documents/enciclica--i-prodiit-jamdudum--i---30-gennaio-1751--poiche-quest.html,document,en,html,14328,Pope Benedict XIV,1740-1758
pope_benedict_xiv__providas_romanorum,pope,Pope Benedict XIV,1740-1758,Providas Romanorum,1738,https://www.vatican.va/content/benedictus-xiv/it/documents/bolla--i-providas-romanorum--i---18-marzo-1751--il-pontefice-con.html,document,en,html,15661,Pope Benedict XIV,1740-1758
pope_benedict_xiv__quam_ex_sublimi,pope,Pope Benedict XIV,1740-1758,Quam ex sublimi,1755,https://www.vatican.va/content/benedictus-xiv/it/documents/breve--i-quam-ex-sublimi--i---8-agosto-1755--il-pontefice-estend.html,document,en,html,10393,Pope Benedict XIV,1740-1758
pope_benedict_xiv__quam_grave,pope,Pope Benedict XIV,1740-1758,Quam grave,1757,https://www.vatican.va/content/benedictus-xiv/it/documents/enciclica--i-quam-grave--i---2-agosto-1757--il-pontefice-segnala.html,document,en,html,20126,Pope Benedict XIV,1740-1758
pope_benedict_xiv__quamvis_paternae,pope,Pope Benedict XIV,1740-1758,Quamvis paternae,1741,https://www.vatican.va/content/benedictus-xiv/it/documents/enciclica--i-quamvis-paternae---i--26-agosto-1741--richiamate-le.html,document,en,html,9012,Pope Benedict XIV,1740-1758
pope_benedict_xiv__quanta_cura,pope,Pope Benedict XIV,1740-1758,Quanta Cura,1741,https://www.papalencyclicals.net//ben14/b14quant.htm,document,en,html,5529,Pope Benedict XIV,1740-1758
pope_benedict_xiv__quemadmodum_nihil,pope,Pope Benedict XIV,1740-1758,Quemadmodum nihil,1746,https://www.vatican.va/content/benedictus-xiv/it/documents/breve--i-quemadmodum-nihil--i---16-dicembre-1746--il-pontefice-c.html,prayer,en,html,6923,Pope Benedict XIV,1740-1758
pope_benedict_xiv__quemadmodum_preces,pope,Pope Benedict XIV,1740-1758,Quemadmodum preces,1743,https://www.vatican.va/content/benedictus-xiv/it/documents/enciclica--i-quemadmodum-preces--i---23-marzo-1743--spetta-alla-.html,document,en,html,6447,Pope Benedict XIV,1740-1758
pope_benedict_xiv__quod_provinciale,pope,Pope Benedict XIV,1740-1758,Quod Provinciale,1754,https://www.papalencyclicals.net//ben14/b14quod.htm,encyclical,en,html,6961,Pope Benedict XIV,1740-1758
pope_benedict_xiv__satis_vobis_compertum,pope,Pope Benedict XIV,1740-1758,Satis vobis compertum,1741,https://www.vatican.va/content/benedictus-xiv/it/documents/enciclica--i-satis-vobis-compertum--i--17-novembre-1741--il-pont.html,document,en,html,16493,Pope Benedict XIV,1740-1758
pope_benedict_xiv__ubi_primum,pope,Pope Benedict XIV,1740-1758,Ubi Primum,1740,https://www.papalencyclicals.net//ben14/b14ubipr.htm,apostolic exhortation,en,html,13210,Pope Benedict XIV,1740-1758
pope_benedict_xiv__vix_pervenit,pope,Pope Benedict XIV,1740-1758,Vix Pervenit,1745,https://www.papalencyclicals.net//ben14/b14vixpe.htm,document,en,html,11425,Pope Benedict XIV,1740-1758
pope_benedict_xiv__quanta_cura,pope,Pope Benedict XIV,1740-1758,Quanta Cura,1741,https://www.vatican.va/content/benedictus-xiv/it/documents/breve--i-quanta-cura--i---30-giugno-1741--sdegnata-condanna-cont.html,document,en,html,5529,Pope Benedict XIV,1740-1758
pope_benedict_xv__ad_beatissimi_apostolorum,pope,Pope Benedict XV,1914-1922,Ad Beatissimi Apostolorum,,https://www.papalencyclicals.net//ben15/b15adbea.htm,document,en,html,36103,Pope Benedict XV,1914-1922
pope_benedict_xv__annus_iam_plenus,pope,Pope Benedict XV,1914-1922,Annus Iam Plenus,,https://www.papalencyclicals.net//ben15/b15anipl.htm,document,en,html,9049,Pope Benedict XV,1914-1922
pope_benedict_xv__fausto_appetente_die,pope,Pope Benedict XV,1914-1922,Fausto Appetente Die,1921,https://www.papalencyclicals.net//ben15/b15fadie.htm,document,en,html,12127,Pope Benedict XV,1914-1922
pope_benedict_xv__humani_generis_redemptionem,pope,Pope Benedict XV,1914-1922,Humani Generis Redemptionem,,https://www.papalencyclicals.net//ben15/b15human.htm,document,en,html,26803,Pope Benedict XV,1914-1922
pope_benedict_xv__in_hac_tanta,pope,Pope Benedict XV,1914-1922,In Hac Tanta,1919,https://www.papalencyclicals.net//ben15/b15inhac.htm,document,en,html,19062,Pope Benedict XV,1914-1922
pope_benedict_xv__in_praeclara_summorum,pope,Pope Benedict XV,1914-1922,In Praeclara Summorum,1921,https://www.papalencyclicals.net//ben15/b15summo.htm,apostolic letter,en,html,15391,Pope Benedict XV,1914-1922
pope_benedict_xv__pacem__dei_munus_pulcherrimum,pope,Pope Benedict XV,1914-1922,"Pacem, Dei Munus Pulcherrimum",1920,https://www.papalencyclicals.net//ben15/b15pulch.htm,prayer,en,html,18126,Pope Benedict XV,1914-1922
pope_benedict_xv__paterno_iam_diu,pope,Pope Benedict XV,1914-1922,Paterno Iam Diu,1919,https://www.papalencyclicals.net//ben15/b15paidi.htm,document,en,html,4789,Pope Benedict XV,1914-1922
pope_benedict_xv__principi_apostolorum_petro,pope,Pope Benedict XV,1914-1922,Principi Apostolorum Petro,1920,https://www.papalencyclicals.net//ben15/b15prapp.htm,apostolic letter,en,html,25549,Pope Benedict XV,1914-1922
pope_benedict_xv__quod_iam_diu,pope,Pope Benedict XV,1914-1922,Quod Iam Diu,,https://www.papalencyclicals.net//ben15/b15iamdi.htm,prayer,en,html,2795,Pope Benedict XV,1914-1922
pope_benedict_xv__sacra_propediem,pope,Pope Benedict XV,1914-1922,Sacra Propediem,1882,https://www.papalencyclicals.net//ben15/b15sapro.htm,document,en,html,17898,Pope Benedict XV,1914-1922
pope_benedict_xv__spiritus_paraclitus,pope,Pope Benedict XV,1914-1922,Spiritus Paraclitus,1920,https://www.papalencyclicals.net//ben15/b15spiri.htm,instruction,en,html,73488,Pope Benedict XV,1914-1922
pope_benedict_xvi__caritas_in_veritate,pope,Pope Benedict XVI,2005-2013,Caritas in veritate,2006,http://www.vatican.va/holy_father/benedict_xvi/encyclicals/documents/hf_ben-xvi_enc_20090629_caritas-in-veritate_en.html,encyclical,en,html,188754,Pope Benedict XVI,2005-2013
pope_benedict_xvi__deus_caritas_est,pope,Pope Benedict XVI,2005-2013,Deus Caritas Est,2004,http://www.vatican.va/holy_father/benedict_xvi/encyclicals/documents/hf_ben-xvi_enc_20051225_deus-caritas-est_en.html,encyclical,en,html,92452,Pope Benedict XVI,2005-2013
pope_benedict_xvi__spe_salvi,pope,Pope Benedict XVI,2005-2013,Spe Salvi,2007,http://www.vatican.va/holy_father/benedict_xvi/encyclicals/documents/hf_ben-xvi_enc_20071130_spe-salvi_en.html,encyclical,en,html,109147,Pope Benedict XVI,2005-2013
pope_benedict_xvi__africae_munus,pope,Pope Benedict XVI,2005-2013,Africae Munus,1975,http://www.vatican.va/holy_father/benedict_xvi/apost_exhortations/documents/hf_ben-xvi_exh_20111119_africae-munus_en.html,apostolic exhortation,en,html,172356,Pope Benedict XVI,2005-2013
pope_benedict_xvi__anglicanorum_coetibus,pope,Pope Benedict XVI,2005-2013,Anglicanorum Coetibus,2009,http://www.vatican.va/holy_father/benedict_xvi/apost_constitutions/documents/hf_ben-xvi_apc_20091104_anglicanorum-coetibus_en.html,apostolic constitution,en,html,11176,Pope Benedict XVI,2005-2013
pope_benedict_xvi__complementary_norms_for_the_apostolic_constitution,pope,Pope Benedict XVI,2005-2013,Complementary Norms for the Apostolic Constitution Anglicanorum coetibus,2009,http://www.vatican.va/roman_curia/congregations/cfaith/documents/rc_con_cfaith_doc_20091104_norme-anglicanorum-coetibus_en.html,apostolic constitution,en,html,11186,Pope Benedict XVI,2005-2013
pope_benedict_xvi__doctrinal_note_on_some_aspects_of_evangelization,pope,Pope Benedict XVI,2005-2013,Doctrinal Note on Some Aspects of Evangelization,2005,http://www.vatican.va/roman_curia/congregations/cfaith/documents/rc_con_cfaith_doc_20071203_nota-evangelizzazione_en.html,document,en,html,40265,Pope Benedict XVI,2005-2013
pope_benedict_xvi__guide_to_understanding_basic_cdf_procedures_concer,pope,Pope Benedict XVI,2005-2013,Guide to Understanding Basic CDF Procedures concerning Sexual Abuse Allegations,2001,http://www.vatican.va/resources/resources_guide-CDF-procedures_en.html,motu proprio,en,html,4044,Pope Benedict XVI,2005-2013
pope_benedict_xvi__instruction_concerning_the_criteria_for_the_discer,pope,Pope Benedict XVI,2005-2013,Instruction Concerning the Criteria for the Discernment of Vocations with Regard to Persons with Homosexual Tendencies in View of Their Admission to the Seminary and to Holy Orders,2004,https://www.papalencyclicals.net/Ben16/instructions.htm,instruction,en,html,16544,Pope Benedict XVI,2005-2013
pope_benedict_xvi__instruction_dignitas_personae_on_certain_bioethica,pope,Pope Benedict XVI,2005-2013,Instruction Dignitas Personae on Certain Bioethical Questions,2006,http://www.vatican.va/roman_curia/congregations/cfaith/documents/rc_con_cfaith_doc_20081208_dignitas-personae_en.html,instruction,en,html,70247,Pope Benedict XVI,2005-2013
pope_benedict_xvi__instruction_on_the_application_of_the_apostolic_le,pope,Pope Benedict XVI,2005-2013,"Instruction on the application of the Apostolic Letter Summorum Pontificum of His Holiness Pope Benedict XVI given Motu Proprio (April 30, 2011)",2011,http://www.vatican.va/roman_curia/pontifical_commissions/ecclsdei/documents/rc_com_ecclsdei_doc_20110430_istr-universae-ecclesiae_en.html,apostolic letter,en,html,17375,Pope Benedict XVI,2005-2013
pope_benedict_xvi__redactional_note_on_the_instruction_universae_eccl,pope,Pope Benedict XVI,2005-2013,Redactional Note on the Instruction Universae Ecclesiae,2007,http://www.vatican.va/roman_curia/pontifical_commissions/ecclsdei/documents/rc_com_ecclsdei_doc_20110513_nota-universae-ecclesiae_en.html,instruction,en,html,2778,Pope Benedict XVI,2005-2013
pope_benedict_xvi__letter_to_the_bishops__priests__consecrated_person,pope,Pope Benedict XVI,2005-2013,"Letter to the Bishops, Priests, Consecrated Persons and the Lay Faithful in the People’s Republic of China",2000,http://www.vatican.va/holy_father/benedict_xvi/letters/2007/documents/hf_ben-xvi_let_20070527_china_en.html,apostolic letter,en,html,77548,Pope Benedict XVI,2005-2013
pope_benedict_xvi__meeting_with_the_representatives_of_science,pope,Pope Benedict XVI,2005-2013,Meeting with the Representatives of Science,2006,http://www.vatican.va/holy_father/benedict_xvi/speeches/2006/september/documents/hf_ben-xvi_spe_20060912_university-regensburg_en.html,speech,en,html,27436,Pope Benedict XVI,2005-2013
pope_benedict_xvi__motu_proprio,pope,Pope Benedict XVI,2005-2013,Motu Proprio,1996,http://www.vatican.va/holy_father/benedict_xvi/motu_proprio/documents/hf_ben-xvi_motu-proprio_20070611_de-electione_lt.html,motu proprio,en,html,2868,Pope Benedict XVI,2005-2013
pope_benedict_xvi__proclamation_of_st_john_of_avila_and_st_hildegarde,pope,Pope Benedict XVI,2005-2013,Proclamation of St John of Avila and St Hildegarde of Bingen as “Doctors of the Church”,2012,http://www.vatican.va/holy_father/benedict_xvi/homilies/2012/documents/hf_ben-xvi_hom_20121007_apertura-sinodo_en.html,homily,en,html,10275,Pope Benedict XVI,2005-2013
pope_benedict_xvi__responses_to_certain_questions_of_the_united_state,pope,Pope Benedict XVI,2005-2013,Responses to Certain Questions of the United States Conference of Catholic Bishops Concerning Artificial Nutrition and Hydration,2007,http://www.vatican.va/roman_curia/congregations/cfaith/documents/rc_con_cfaith_doc_20070801_risposte-usa_en.html,audience,en,html,1828,Pope Benedict XVI,2005-2013
pope_benedict_xvi__responses_to_some_questions_regarding_certain_aspe,pope,Pope Benedict XVI,2005-2013,Responses to some questions regarding certain aspects of the Doctrine of the Church,2007,http://www.vatican.va/roman_curia/congregations/cfaith/documents/rc_con_cfaith_doc_20070629_responsa-quaestiones_en.html,encyclical,en,html,12921,Pope Benedict XVI,2005-2013
pope_benedict_xvi__sacramentum_caritatis,pope,Pope Benedict XVI,2005-2013,Sacramentum Caritatis,2005,http://www.vatican.va/holy_father/benedict_xvi/apost_exhortations/documents/hf_ben-xvi_exh_20070222_sacramentum-caritatis_en.html,apostolic exhortation,en,html,196047,Pope Benedict XVI,2005-2013
pope_benedict_xvi__summorum_pontificum,pope,Pope Benedict XVI,2005-2013,Summorum Pontificum,2007,https://www.papalencyclicals.net//paul06/ben16summorum.htm,apostolic letter,en,html,11218,Pope Benedict XVI,2005-2013
pope_benedict_xvi__letter_to_bishops_which_accompanied_summorum_ponti,pope,Pope Benedict XVI,2005-2013,Letter to Bishops which accompanied Summorum Pontificum,2007,http://www.vatican.va/holy_father/benedict_xvi/letters/2007/documents/hf_ben-xvi_let_20070707_lettera-vescovi_en.html,apostolic letter,en,html,11055,Pope Benedict XVI,2005-2013
pope_boniface_viii__unam_sanctam,pope,Pope Boniface VIII,1294-1303,Unam Sanctam,,https://www.papalencyclicals.net//bon08/b8unam.htm,document,en,html,4546,Pope Boniface VIII,1294-1303
pope_clement_v__exivi_de_paradiso,pope,Pope Clement V,1305-1314,Exivi De Paradiso,,https://www.papalencyclicals.net//clem05/exivi-e.htm,apostolic exhortation,en,html,8888,Pope Clement V,1305-1314
pope_clement_viii__ex_supernae_dispositionis_arbitrio,pope,Pope Clement VIII,1592-1605,Ex supernae dispositionis arbitrio,1595,https://www.papalencyclicals.net//clem08/clem8exsuper.htm,decree,en,html,6219,Pope Clement VIII,1592-1605
pope_clement_xi__unigenitus,pope,Pope Clement XI,1700-1721,Unigenitus,1719,https://www.papalencyclicals.net//clem11/c11unige.htm,apostolic exhortation,en,html,19127,Pope Clement XI,1700-1721
pope_clement_xi__latin_w_partial_french_translation,pope,Pope Clement XI,1700-1721,Latin w/partial French translation,1714,http://web.archive.org/web/20060712152933/http:/membres.lycos.fr/lesbonstextes/cxiunigenitus.htm,document,en,html,64097,Pope Clement XI,1700-1721
pope_clement_xii__in_eminenti,pope,Pope Clement XII,1730-1740,In Eminenti,1738,https://www.papalencyclicals.net//clem12/c12inemengl.htm,document,en,html,5355,Pope Clement XII,1730-1740
pope_clement_xiii__a_quo_die,pope,Pope Clement XIII,1758-1769,A Quo Die,1758,https://www.papalencyclicals.net//clem13/c13aquod.htm,document,en,html,28543,Pope Clement XIII,1758-1769
pope_clement_xiii__accedamus_cum_fiducia,pope,Pope Clement XIII,1758-1769,Accedamus cum fiducia,,http://digilander.iol.it/magistero/c13acced.htm,document,en,html,0,Pope Clement XIII,1758-1769
pope_clement_xiii__appetente_sacro,pope,Pope Clement XIII,1758-1769,Appetente Sacro,1759,https://www.papalencyclicals.net//clem13/c13appet.htm,document,en,html,6074,Pope Clement XIII,1758-1769
pope_clement_xiii__christianae_reipublicae,pope,Pope Clement XIII,1758-1769,Christianae Reipublicae,1766,https://www.papalencyclicals.net//clem13/c13chris.htm,document,en,html,8801,Pope Clement XIII,1758-1769
pope_clement_xiii__cum_primum,pope,Pope Clement XIII,1758-1769,Cum Primum,1759,https://www.papalencyclicals.net//clem13/c13cumpr.htm,travel,en,html,22134,Pope Clement XIII,1758-1769
pope_clement_xiii__in_dominico_agro,pope,Pope Clement XIII,1758-1769,In Dominico Agro,1761,https://www.papalencyclicals.net//clem13/c13indom.htm,document,en,html,236,Pope Clement XIII,1758-1769
pope_clement_xiii__pastoralis_officii,pope,Pope Clement XIII,1758-1769,Pastoralis officii,,http://digilander.iol.it/magistero/c13pasto.htm,document,en,html,0,Pope Clement XIII,1758-1769
pope_clement_xiii__quam_graviter,pope,Pope Clement XIII,1758-1769,Quam graviter,,http://digilander.iol.it/magistero/c13quamg.htm,document,en,html,0,Pope Clement XIII,1758-1769
pope_clement_xiii__quanta_auxilii,pope,Pope Clement XIII,1758-1769,Quanta auxilii,,http://digilander.iol.it/magistero/c13quant.htm,document,en,html,0,Pope Clement XIII,1758-1769
pope_clement_xiii__quanto_in_dolore,pope,Pope Clement XIII,1758-1769,Quanto in dolore,,http://digilander.iol.it/magistero/c13quaid.htm,document,en,html,0,Pope Clement XIII,1758-1769
pope_clement_xiii__summa_quae,pope,Pope Clement XIII,1758-1769,Summa Quae,1768,https://www.papalencyclicals.net//clem13/c13summa.htm,document,en,html,5852,Pope Clement XIII,1758-1769
pope_clement_xiii__ubi_primum_accepimus,pope,Pope Clement XIII,1758-1769,Ubi primum accepimus,,http://digilander.iol.it/magistero/c13ubipr.htm,document,en,html,0,Pope Clement XIII,1758-1769
pope_clement_xiii__venimus_in_altitudinem,pope,Pope Clement XIII,1758-1769,Venimus in altitudinem,,http://digilander.iol.it/magistero/c13venim.htm,document,en,html,0,Pope Clement XIII,1758-1769
pope_clement_xiv__cum_summi,pope,Pope Clement XIV,1769-1774,Cum Summi,1769,https://www.papalencyclicals.net//clem14/c14cumsu.htm,document,en,html,11588,Pope Clement XIV,1769-1774
pope_clement_xiv__decet_quam_maxime,pope,Pope Clement XIV,1769-1774,Decet Quam Maxime,1769,https://www.papalencyclicals.net//clem14/c14decet.htm,document,en,html,60418,Pope Clement XIV,1769-1774
pope_clement_xiv__inscrutabili_divinae_sapientiae,pope,Pope Clement XIV,1769-1774,Inscrutabili Divinae Sapientiae,1769,https://www.papalencyclicals.net//clem14/c14inscr.htm,document,en,html,6723,Pope Clement XIV,1769-1774
pope_clement_xiv__salutis_nostrae,pope,Pope Clement XIV,1769-1774,Salutis Nostrae,1744,https://www.papalencyclicals.net//clem14/c14salut.htm,document,en,html,10071,Pope Clement XIV,1769-1774
pope_eugene_iv__sicut_dudum,pope,Pope Eugene IV,1431-1447,Sicut Dudum,1435,https://www.papalencyclicals.net//eugene04/eugene04sicut.htm,document,en,html,4632,Pope Eugene IV,1431-1447
pope_francis__dilexit_nos_,pope,Pope Francis,2013-2025,Dilexit nos:,2014,https://www.vatican.va/content/francesco/en/encyclicals/documents/20241024-enciclica-dilexit-nos.html,encyclical,en,html,176835,Pope Francis,2013-2025
pope_francis__fratelli_tutti_,pope,Pope Francis,2013-2025,Fratelli tutti:,2015,http://www.vatican.va/content/francesco/en/encyclicals/documents/papa-francesco_20201003_enciclica-fratelli-tutti.html,encyclical,en,html,259096,Pope Francis,2013-2025
