doc_id,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
pope_pius_vi__quae_causa,6.134998895825391e-05,6.135020574493788e-05,6.134985191508856e-05,6.135036305081294e-05,6.134998459073618e-05,0.9994478480524802,6.1350230932145e-05,6.135099201926755e-05,6.135015438487083e-05,6.135017592373978e-05
pope_pius_vi__quare_lacrymae,4.3403322183157585e-05,4.3403651977022335e-05,4.3403216028197085e-05,4.3403169393422694e-05,4.340301310895222e-05,0.9996093706419421,4.340303293519822e-05,4.34030706068205e-05,4.340316773812872e-05,4.340371408689704e-05
pope_pius_vi__quo_fluctu,0.00025773258037094964,0.00025773257248273433,0.0002577321723691984,0.00025773273521758705,0.0002577320189669678,0.9976804083663386,0.0002577321301538457,0.00025773229460190455,0.00025773256868961454,0.00025773256080868735
pope_pius_vi__quo_luctu,0.00025773258037094964,0.00025773257248273433,0.0002577321723691984,0.00025773273521758705,0.0002577320189669678,0.9976804083663386,0.0002577321301538457,0.00025773229460190455,0.00025773256868961454,0.00025773256080868735
pope_pius_vi__quod_aliquantum,9.441190437825325e-06,9.441206830490352e-06,9.441206693194227e-06,9.441223246591887e-06,9.441183847481111e-06,0.9999150291193045,9.441202987760144e-06,9.441212153311728e-06,9.441229552588975e-06,9.441224946176552e-06
pope_pius_vi__quoties_animo,0.00020120846711183042,0.00020120884111396304,0.00020121110798933633,0.00020120855502178887,0.00020120944180081063,0.9981891183100873,0.00020120884069182838,0.00020120876474540386,0.00020120812564230586,0.0002012095457954711
pope_pius_vi__summa_dei,5.7703744272812685e-05,5.7703563118945536e-05,5.770361948060725e-05,5.770354530934802e-05,5.770352408387743e-05,0.9994806675791628,5.770355587445544e-05,5.770363589692446e-05,5.7703545226870135e-05,5.770368757333594e-05
pope_pius_vi__super_soliditate,3.643048388647667e-05,3.643020276510388e-05,3.643054444110632e-05,3.6430171176824656e-05,3.6430681070348503e-05,0.9996721265716874,3.643045890726942e-05,3.643048002955629e-05,3.643008674729872e-05,3.643031928861864e-05
pope_pius_vi__ubi_communis,0.0001474929051384017,0.00014749282393708665,0.0001474929157162511,0.00014749300669024065,0.00014749279052388484,0.9986725637688614,0.00014749304889879702,0.0001474929658644217,0.0001474929009829779,0.0001474928733866735
pope_pius_vi__ubi_lutetiam,6.0060372430048224e-05,6.006038980078964e-05,6.006075467877576e-05,6.006040884571468e-05,6.006084110166363e-05,0.9994594550267278,6.006051840750756e-05,6.006098462091714e-05,6.006025468976779e-05,6.0060448696733845e-05
pope_pius_vii__diu_satis,7.900844337771985e-05,7.900897950692571e-05,0.06125592743550152,0.08849435583673726,0.02178672675695532,7.90067052345771e-05,0.5855640544005534,7.901133903577079e-05,7.900914146065881e-05,0.242503890961637
pope_pius_vii__il_trionfo,0.0002631595366868306,0.0002631584811314515,0.00026315848617329253,0.00026315913835564314,0.00026315838571962864,0.9976315708374345,0.0002631584782848859,0.00026315855350769236,0.00026315853890726223,0.00026315956379900234
pope_pius_viii__traditi_humilitati,0.0001010404641539851,0.00010103372808954999,0.018246183280902887,0.0001010379950776978,0.19371026748897072,0.00010101231345483976,0.5766543995549166,0.00010104254009842722,0.00010103701602244847,0.21078294561831284
pope_pius_xi__acerba_animi,0.07296630345401482,6.593897613926259e-05,0.23892047019676727,6.593416919440372e-05,6.593861386590358e-05,6.592132643808836e-05,0.5296262290458653,6.593492519569333e-05,6.593752680760825e-05,0.15809139176571155
pope_pius_xi__ad_catholici_sacerdotii,0.0610823476297867,1.4856645243222259e-05,0.13253442991835343,0.05768994713553311,0.03146788859460497,1.4854110374143438e-05,0.4575544767298439,0.19168088477018658,0.047151860622553055,0.02080845384352079
pope_pius_xi__ad_salutem,1.834024298990316e-05,1.8340183656661084e-05,0.1173197022872017,0.10071264620688825,0.08969789405832446,1.833617738901533e-05,0.424940119711483,0.1985305900342862,1.8340117042374863e-05,0.0687256909807386
pope_pius_xi__caritate_christi_compulsi,3.5084005798233514e-05,0.10025289599264531,0.08947559634345886,0.056583484430024436,0.07429743781489323,3.5077909131609956e-05,0.5227889009797583,0.14427845140510784,3.508367748198921e-05,0.012217987441700176
pope_pius_xi__casti_connubii,1.2455002915973598e-05,0.006372452103191675,0.02737644813129688,0.055084890343728335,0.7412127735672318,1.2452014375682496e-05,0.1382764069600533,0.009469626052061524,1.2455216445006681e-05,0.022170040608699808
pope_pius_xi__dilectissima_nobis,0.02841109044617791,0.044522001964126916,0.26927498853840814,5.97172084108836e-05,0.16371223747823568,5.970179387928233e-05,0.4276885251693618,5.971623807832777e-05,5.9717420689607876e-05,0.06615230374263154
pope_pius_xi__divini_illius_magistri_december_31__1929,0.0067843331870640735,0.026430731028124044,0.3741012551572416,1.7681871912201448e-05,0.38472291248960216,1.7677497360478194e-05,0.18020220435926215,0.0033253806814895737,0.019598884517478644,0.004798939210465198
pope_pius_xi__divini_redemptoris,1.89022162085e-05,0.3131628307042156,0.26266505370853555,1.8902322318693182e-05,0.06109128196161585,1.8898317357819692e-05,0.33272838278437095,0.030257943964717114,1.8902161930255147e-05,1.8901858729823267e-05
pope_pius_xi__ecclesiam_dei,0.11781484543555686,0.009943711961410756,5.7127751631011734e-05,0.06566573273056946,5.712602256892309e-05,0.0005949195222891355,0.5242256296303657,0.19721000800946104,5.712668519944012e-05,0.08437377225094776
pope_pius_xi__ingravescentibus_malis,8.413190579390253e-05,0.021379977603049806,0.01934682387634811,0.02265224042867237,0.029709310163497166,8.410646913679653e-05,0.5567461668532979,0.3498289896839575,8.412531996007993e-05,8.412769628658198e-05
pope_pius_xi__iniquis_afflictisque,0.04962722564974943,0.01624547020314173,0.21656435242912164,4.054645827340487e-05,0.06807190150636461,4.053717836689558e-05,0.4681748022838088,4.05483332419919e-05,4.0546050863266243e-05,0.18115406990706817
pope_pius_xi__lux_veritatis,2.531006297167395e-05,2.5309427749517726e-05,0.011760026654170483,0.06028549287721995,0.06426173792038706,2.5307742252696975e-05,0.20463719098731725,0.29383692983371335,2.530991424550379e-05,0.3651173845799726
pope_pius_xi__maximam_gravissimamque,0.09744464648277164,0.04145008434139362,0.2631741980891621,7.426001614164585e-05,7.4261116716589e-05,7.424003156245356e-05,0.42013770110198756,7.426128962752101e-05,7.425687653840704e-05,0.17742209065409859
pope_pius_xi__mens_nostra,0.015198646527875156,3.731038049581454e-05,0.034249073496180234,0.013025960943337862,0.062050078322395834,3.730028270013511e-05,0.5668947328349407,0.27247683222713776,3.731025359469323e-05,0.0359927547313416
pope_pius_xi__miserentissimus_redemptor,3.9754608755317333e-05,3.975451895175005e-05,3.975548980560538e-05,0.06796268006786602,0.04517659565357703,3.976048362096554e-05,0.3467665041572628,0.5117468972530788,3.975482682295577e-05,0.028148542940258977
pope_pius_xi__mit_brennender_sorge,2.9085718198907217e-05,0.04775157922055843,0.35058776229369154,0.1880208919306102,2.9086908861887855e-05,2.907869723330441e-05,0.342236795258611,0.054013507317741356,2.908679596243725e-05,0.01727312585853098
pope_pius_xi__mortalium_animos,5.237100213998228e-05,5.236829613663218e-05,0.25228641186721723,0.05594074648115758,0.11273972583697808,5.235632314016988e-05,0.30462284363068504,0.16531134259463764,5.237126966760486e-05,0.10888946269824
pope_pius_xi__non_abbiamo_bisogno,0.009921819301484315,0.09321871499193207,0.36147182144078055,0.000500759669264648,2.3111811339188687e-05,2.311025084930939e-05,0.3976452879917686,0.02670346914118116,0.034186669807934715,0.07630523559346548
pope_pius_xi__nos_es_muy_conocida,0.022418027641010117,0.12719866754189946,0.3141215442936164,4.51379666875125e-05,0.013088788966089202,4.5134332277071924e-05,0.442025566468157,0.014165110439626791,0.06684688186366552,4.5140486970910067e-05
pope_pius_xi__nova_impendet,0.006176502451624705,0.09018646223133939,0.0001818693110086226,0.029681466274678655,0.00018187652667781817,0.003996836407821981,0.6817316458688778,0.16416295230142824,0.00018186439084721942,0.023518524235695632
pope_pius_xi__quadragesimo_anno,1.132039600524376e-05,0.35769420005600844,0.08255592654756852,1.1319849764196415e-05,0.27464558834899755,1.1318961832849907e-05,0.27480847990707774,1.1320307098912769e-05,1.1319959755877409e-05,0.010239205665890594
pope_pius_xi__quas_primas,3.669459882021113e-05,3.66950036907094e-05,0.021117816248754785,0.0654439049142263,0.12284766843059555,3.671454693321449e-05,0.3997669872536885,0.30872140340201637,3.669379088499981e-05,0.08195542181038935
pope_pius_xi__quinquagesimo_ante,0.09055590716836721,0.04638597598058132,0.04720603263899314,4.222410288203731e-05,4.2224381997056126e-05,4.221972024882923e-05,0.6523190441464009,0.0823587230063504,0.01217080280281773,0.06887684605136146
pope_pius_xi__rerum_condicio,0.7624617671980802,0.0041683337548422406,0.004167894106958806,0.00416813351116699,0.0041673247456437005,0.004166799486726124,0.0041676956924827585,0.004167483506667161,0.004167607698874845,0.20419696029855725
pope_pius_xi__rerum_ecclesiae,0.06636455806011204,0.008638017024154033,0.08584396409370318,2.8066129391327058e-05,2.806643882722301e-05,2.806264251433755e-05,0.6635716115285044,0.005446972998093437,0.1213224068230344,0.04872827426166576
pope_pius_xi__rerum_omnium_perturbationem,4.089424787268396e-05,0.015148473216354968,0.1888482051524747,0.028682486176302563,0.012582341586177463,0.0010280259815011277,0.40197685053909527,0.26891170007856074,4.0894578022310434e-05,0.08274012844363815
pope_pius_xi__rerum_orientalium,0.36984228766789773,5.575759678058017e-05,0.07062009447296357,5.575657003026515e-05,0.02590871527600691,5.574219852027658e-05,0.4572094452373772,0.04253818802622248,5.5756391427854925e-05,0.03365825656277318
pope_pius_xi__rite_expiatis,0.0012491856235387973,0.017957278726745685,0.07518991171431423,0.07408743154217437,0.01380157773944746,2.4617260605468657e-05,0.3986621572742672,0.2882887234178053,2.461926276963057e-05,0.1307144974383319
pope_pius_xi__studiorum_ducem,0.049897910732651346,3.4517188386503874e-05,0.3512120378632738,3.451578357387459e-05,0.10845440617775641,3.450727339289664e-05,0.1428785900489455,0.322638515628821,3.4515846429995474e-05,0.024780483456768868
pope_pius_xi__ubi_arcano_dei_consilio,0.007110845605177471,0.12921334390867636,0.18902244419184722,0.05452718544280398,0.05932905066049247,2.0413321904204114e-05,0.4974188297058631,0.06331705083843214,2.0417866047860824e-05,2.0418458755242863e-05
pope_pius_xi__vigilanti_cura,0.030823192168825345,0.19324013305781726,0.44470686007903715,4.986202914776269e-05,4.98687446287021e-05,4.9858106520455064e-05,0.33093063349131396,4.9862985263597255e-05,4.986413742186545e-05,4.986520002388533e-05
pope_pius_xii__ad_apostolorum_principis,0.1244662529959965,0.03292839674645974,0.14008691191002257,4.983944590824916e-05,0.054694452425796534,4.98808923538786e-05,0.46279874216301414,4.983924577032544e-05,4.984053258095114e-05,0.18482584364209706
pope_pius_xii__ad_caeli_reginam,4.6544506777812254e-05,0.040518478851501165,4.654662616591145e-05,6.756052645010569e-05,0.00012975769837324195,4.65360673598445e-05,0.12759988115752877,0.8067939021855486,4.654500850290818e-05,0.024704247371791596
pope_pius_xii__ad_sinarum_gentem,7.784366302766582e-05,7.784051440208472e-05,0.11327183764836829,0.058065415849386966,7.78431389314493e-05,7.7897386148586e-05,0.5769189203025247,0.06536315036541002,0.11613909547855068,0.0699301556532495
pope_pius_xii__address_to_midwives_on_the_nature_of_their_profess,3.210347042304381e-05,0.06556659723180706,0.4278667320532661,0.06627801594077168,0.4101524073540606,3.2095921421714946e-05,3.2101732513748494e-05,0.029975742022544116,3.210200038367956e-05,3.2102272808353794e-05
pope_pius_xii__anni_sacri,0.01624395318340545,0.06604653851381351,0.11849113434547845,0.022469692480841345,0.00014476309145064424,0.00014472043961271994,0.7508456518064641,0.025324031415168632,0.00014475456692136896,0.000144760156843796
pope_pius_xii__applied_psychology,3.9979970427987084e-05,0.052438416568580115,0.9472417657199069,3.9976619999346484e-05,3.9978683537531354e-05,3.997005394306716e-05,3.9977777264861855e-05,3.997667342222567e-05,3.997883946489998e-05,3.997909345312661e-05
pope_pius_xii__auspicia_quaedam,0.00017155910378536694,0.05315058860969998,0.0001715661182782037,0.00017158707016148395,0.0001715710116306462,0.00017152711505099292,0.7638826159120458,0.18176585140811327,0.00017157313710327787,0.00017156051413091117
pope_pius_xii__christus_dominus,0.46377489503382874,0.0346917300281978,4.45964772475876e-05,4.4594308216110004e-05,4.459667016061e-05,4.4583475428428766e-05,0.09098682309911707,0.3110137122207192,4.459489157321648e-05,0.09930987379551118
pope_pius_xii__communium_interpretes_doloraum,0.0002151020309666167,0.1150285729950834,0.00021511207817765282,0.0002151108428990359,0.00021512266166735447,0.00021505524746545724,0.7489649484593676,0.10090857431738698,0.00021510684081465546,0.03380729452617114
pope_pius_xii__counsel_to_teaching_sisters,8.907391745455935e-05,0.05109790383325321,0.4732754245317827,8.907272474768513e-05,0.024847735475514,8.904770801743711e-05,0.2577545502092461,8.907295384806843e-05,0.19257904708473,8.90715614064189e-05
pope_pius_xii__datis_nuperrime,0.00042203730156485284,0.16047963614015437,0.0004220370199206248,0.00042207765186315734,0.00042203653413414147,0.000421943410888657,0.7240629279079569,0.0004220623589719129,0.00042203909934442974,0.112503202575201
pope_pius_xii__deiparae_virginis_mariae,0.22515752039264006,0.00036507754422329393,0.00036505274878306424,0.00036505258842359564,0.0003650505857710654,0.013399926828908101,0.40914343147772947,0.3501087437908376,0.0003650592598547788,0.00036508478282885133
pope_pius_xii__democracy_and_a_lasting_peace,4.337536707210774e-05,0.4373678987488556,0.2998856559807367,4.337832176096043e-05,0.013478970637973285,4.337331461524247e-05,0.21116331763003096,0.022137440276939153,4.337609731241125e-05,0.01579321362470365
pope_pius_xii__divino_afflante_spiritu,0.12848532529508971,2.265087547482035e-05,0.1612331963559733,0.001597743674972862,0.415567583697422,2.2645127391410023e-05,0.24644267430404843,0.04181694792077776,2.2651564275546692e-05,0.004788581184574432
pope_pius_xii__doctor_mellifluus,4.0250471828973565e-05,4.025178681015065e-05,0.09899308468470101,0.06819891429972287,0.03452662697164068,4.025262628677262e-05,0.4994571979961045,0.28322718744114916,4.024966106044194e-05,0.01543598406069543
pope_pius_xii__ecclesiae_fastos,3.637326930965401e-05,3.637312388543426e-05,0.022522355893695833,0.03478515042289484,3.637242690326113e-05,3.636439891893132e-05,0.6488892629422747,0.08654059954681392,0.018127010945563116,0.18899013702974043
pope_pius_xii__evangelii_praecones,0.05776434641738283,0.11404857887981701,0.07924266439764097,2.436104198923568e-05,2.4363277843597827e-05,2.4354920589799894e-05,0.5940759170677029,0.018576019934400938,0.1146993853928157,0.02152000866981712
pope_pius_xii__exsul_familia_nazarethana,0.3083981998344751,0.16125308476302386,2.0117805205330035e-05,2.0117884267427684e-05,2.0118963331240312e-05,2.012602163522128e-05,0.4776735407347411,2.0117883040486287e-05,2.0118045365704855e-05,0.052554458064914586
pope_pius_xii__fidei_donum,0.01774157504412261,0.09854060389378473,0.029351741139693396,3.0083201094881913e-05,3.008356789611725e-05,3.0075980533041747e-05,0.6132396533951775,0.023531203956182672,0.2174748966502517,3.0083171263401227e-05
pope_pius_xii__fulgens_corona,4.285707054435776e-05,4.285789250774079e-05,0.012211875157988116,0.032544710309862085,0.05672693822647476,4.284863068664898e-05,0.35138071773775476,0.5469214790875445,4.2857667195316166e-05,4.2858219441791854e-05
pope_pius_xii__fulgens_radiatur,0.0019438342090238253,0.05546475025727683,0.10671472395165818,3.896730528886544e-05,3.8967592420549006e-05,3.895629730710495e-05,0.6455930094778203,0.09179273779425395,3.896625792473241e-05,0.09833508685702569
pope_pius_xii__guiding_principles_of_the_lay_apostolate,0.08094278412340732,0.21864256939983273,0.17439284462214724,2.5692957370898115e-05,2.5694411597698397e-05,2.5691215226105257e-05,0.1625226588447883,2.5693361501125566e-05,0.35784602081159844,0.005550350252530154
pope_pius_xii__haurietis_aquas,1.4935933984217535e-05,1.4936095482799614e-05,0.03579683181952887,0.2795609929688778,0.02459955056953179,1.4933494590163501e-05,0.1595634395109062,0.5004045075131603,1.4935887882041386e-05,1.4936206055859857e-05
pope_pius_xii__humani_generis,0.04846067522011281,3.649199330123753e-05,0.6702198264655441,3.649328501771605e-05,0.14616971048130112,3.648902390823395e-05,0.11454283857395686,3.649376063382106e-05,3.649356232774572e-05,0.02042448763389635
pope_pius_xii__in_multiplicibus_curis,0.0002160560728334882,0.26572490845840446,0.00021604308903383956,0.0071014450334261955,0.00021603012177583432,0.00021598460686005544,0.67444417568645,0.03513152974857404,0.0002160512924671966,0.016517775890174887
pope_pius_xii__ingruentium_malorum,0.00010931036345427211,0.0563285866367394,0.00010932060236453854,0.0001093207244958167,0.00010932429555443322,0.00010929050608890915,0.5831539983858932,0.35975220952074877,0.00010932481578691905,0.00010931414887367586
pope_pius_xii__invicti_athletae,6.818809725787663e-05,6.818623580643442e-05,0.08139078670653592,0.01149766351968401,0.003249574259490878,6.816659424345912e-05,0.7114947508568624,0.1615249353075855,0.010661812907760455,0.01997593551477294
pope_pius_xii__laetamur_admodum,0.01550422718629027,0.09303293333605432,0.00027787754202026547,0.00027786843131855185,0.0002778606677008064,0.0002777787165284789,0.8070491466291535,0.034977007673682656,0.0002778615576301083,0.04804743825962113
pope_pius_xii__le_pelerinage_de_lourdes,0.023926201494889675,0.06293206103659837,0.006495589139793639,0.11897322399598433,0.0018852356012023692,0.004673502681064014,0.3635492897202074,0.40557596598666823,0.011939164568809812,4.976577478227621e-05
pope_pius_xii__luctuosissimi_eventus,0.0002632447995297628,0.0640481621890028,0.00026322745726358853,0.0002632390968558089,0.00026321149512700847,0.0002631597766360153,0.7746321579685105,0.15947712320415355,0.00026325715142500413,0.0002632168614960164
pope_pius_xii__mediator_dei,0.09065104928986553,1.2911872172929195e-05,0.13801453607517308,0.000928177436430124,0.00048716124731392336,8.920706896713543e-06,0.16269652499591258,0.5930627405270987,0.014129054604924344,8.923244212072835e-06
pope_pius_xii__meminisse_iuvat,0.012641497455874513,0.036453763520871936,0.09733342224186209,0.00916587461722525,6.499613724616571e-05,6.497770813824177e-05,0.7020342802713413,0.09844359539131607,6.499482513003817e-05,0.043732597830994535
pope_pius_xii__menti_nostrae,0.029693580417420637,0.020913327165758843,0.1560578605994687,1.4852048468495989e-05,1.4852241124659449e-05,1.484828839225758e-05,0.4964597224298536,0.19455084230276973,0.10226526236681759,1.4852139925659482e-05
pope_pius_xii__mirabile_illud,0.00017672541831471208,0.10400638918383398,0.00017672764584106387,0.000176725391074367,0.00017672835527784097,0.000176681709427546,0.7560599202407168,0.1386966564217217,0.00017672573354886976,0.00017671990024333665
pope_pius_xii__miranda_prorsus,0.02623590003619756,0.1170417352368285,0.5190712223211241,1.9030230644804663e-05,0.01964880118455414,1.9029821112716764e-05,0.317907187434122,1.903127506958363e-05,1.9031240383326954e-05,1.9031219963280976e-05
pope_pius_xii__munificentissimus_deus,3.563581819716759e-05,3.5634615572944314e-05,0.08759727925655432,0.021860872494464206,3.5635406567567434e-05,3.5625628294467436e-05,0.06628112112661538,0.7590218369469272,3.5634352538145165e-05,0.06506072435426857
pope_pius_xii__musicae_sacrae,0.34505155153341316,3.0844805632154194e-05,0.14759836250974318,3.0843880164078586e-05,0.011505983517996523,3.083626890873472e-05,0.2458485824971985,0.2498413061625896,3.0844924936265895e-05,3.084389941802699e-05
pope_pius_xii__mystici_corporis,1.2467667444681793e-05,1.2467806494356684e-05,0.07751407263827174,0.11392519895331289,0.07220797872919439,1.2464270240445215e-05,0.18513215522057944,0.5436049140278582,1.2467807808261995e-05,0.007565812878795661
pope_pius_xii__on_psychotherapy_and_religion,0.021206653640262103,6.375338377099804e-05,0.9484939587536856,0.029853118157713316,6.376544542656552e-05,6.373648319724567e-05,6.375363883831845e-05,6.375480676403886e-05,6.375241325895975e-05,6.375327708286316e-05
pope_pius_xii__on_rural_life,8.419369536870333e-05,0.6028482244307519,0.0004559829666653913,8.419929322758173e-05,0.08270828602537589,8.419132843344766e-05,0.2430822205531524,0.07048430956787667,8.41953591215529e-05,8.419678002647578e-05
pope_pius_xii__optatissima_pax,0.00020288495021403408,0.15879752718045742,0.0002028928239729006,0.00020289955196618257,0.00020289237541639538,0.00020284084455640919,0.8324999258819529,0.007282365010500147,0.00020288957038868172,0.0002028818105749028
pope_pius_xii__orientales_omnes_ecclesias,0.29517549468169446,2.4320729230561526e-05,0.013818507204875655,0.005117762687430254,2.4320073003977264e-05,2.4313463994632656e-05,0.5826079805437302,2.432050045490028e-05,2.4319887154724986e-05,0.1031586602284306
pope_pius_xii__orientalis_ecclesiae,0.03100716178141466,4.433741863394983e-05,0.04102281989935852,0.01734100659514885,4.433847059865913e-05,4.432643823387685e-05,0.4820429956547145,0.1311742607815215,4.433939362942969e-05,0.2972344135667462
pope_pius_xii__papal_directives_for_the_woman_of_today,6.908000935353326e-05,0.25027476566888845,0.2128296946808022,0.11339854707672296,0.08065943259849712,6.906116413799644e-05,0.31947360454478446,6.90811221932026e-05,0.02308765463601053,6.907849860963376e-05
pope_pius_xii__quemadmodum,0.0001262963799777569,0.22637097760140615,0.0001262973913973153,0.00012629864886118725,0.00012629944105025545,0.00012626365834878312,0.6918164852964774,0.08092848728106573,0.00012629690929830085,0.00012629739211686685
pope_pius_xii__redemptoris_nostri_cruciatus,0.00018253482282452565,0.15946353013803463,0.0001825318558616627,0.00018253113927771508,0.00018253208230451133,0.00018248276064056858,0.6433946965791352,0.11745017628134671,0.0001825281455739672,0.07859645619500055
pope_pius_xii__sacra_virginitas,0.008900447486876465,2.3731134977549293e-05,0.08517334306998567,0.03054416015214602,0.25980631974802537,2.3725196212369236e-05,0.258441574482873,0.3189065883455658,0.032600295580944544,0.00557981480239321
pope_pius_xii__sacram_communionem,0.5880753005943715,0.09821324616221976,0.00015248468957550736,0.00015248085593387966,0.00015247770272455873,0.00015244152963044032,0.09509620141979573,0.2177004078321589,0.0001524796143020642,0.00015247959928765183
pope_pius_xii__sacramentum_ordinis,0.5696508403589827,0.00018219207687348896,0.07174235781742667,0.0001822045229106685,0.0001822033438920655,0.004497735224867186,0.000182196020504909,0.20022392766253347,0.00018220547207496786,0.15297413749993388
pope_pius_xii__saeculo_exeunte_octavo,0.04167317365031862,5.8222570527099765e-05,5.822246083988284e-05,5.822304812436558e-05,5.8221264163135e-05,5.830184864027052e-05,0.7629653020851556,0.05725105516410213,0.10309821625247015,0.03472106165565865
pope_pius_xii__sempiternus_rex_christus,0.008910789068176564,3.471910343580168e-05,0.05044586620857623,0.2132344050185352,0.01765946843952565,3.471386750384164e-05,0.11771853984545455,0.19391973821735878,3.4719529601388024e-05,0.398007040701832
pope_pius_xii__sertum_laetitiae,0.04030575443206618,0.13899037437387518,0.0860014506448704,4.369986310963257e-05,0.09606346388925342,4.3689303357192876e-05,0.5537478021461661,0.05732673605614747,0.02743332802151403,4.3701269640246356e-05
pope_pius_xii__si_diligis___canonisation_of_st_pius_x,0.1721577449719695,9.682890450797565e-05,0.24753277120622572,0.055469087817933777,0.05596209796634958,9.682150259234841e-05,0.45517913229428564,9.683502702740049e-05,0.01331184693886005,9.683337024784973e-05
pope_pius_xii__summi_maeroris,0.00017704981142319332,0.07802700708700663,0.10378819105420896,0.00017703457571131132,0.029414341648251192,0.00017699247648414582,0.7877082688975972,0.0001770394823970909,0.00017703352279653975,0.0001770414441238036
pope_pius_xii__summi_pontificatus,1.834090009922474e-05,0.11768141490890852,0.22859601677905456,0.13192019512973596,0.026117725293290987,1.833670928627664e-05,0.41625757920854733,0.0784203837296235,1.8340247535291808e-05,0.0009516670939183334
pope_pius_xii__the_function_of_art,0.01244153976527098,0.0002299504732130812,0.4572309846588564,0.16754597554648049,0.00022996043294826806,0.0002298870314396451,0.22899028353769296,0.13264150947941078,0.00022995949382800945,0.00022994958085930577
pope_pius_xii__the_internal_order_of_states_and_people,3.3107873184032986e-05,0.38470607252396116,0.2812676141556711,0.04529544178950668,0.08285238142346026,3.310193609494665e-05,0.19311362781472982,0.012632432559224813,3.311004926763139e-05,3.310987489971864e-05
pope_pius_xii__the_moral_limits_of_medical_research_and_treatment,5.289347602420812e-05,0.12314307485029052,0.8764337849672741,5.289343499907941e-05,5.2895088832238156e-05,5.288238717131237e-05,5.289395568265503e-05,5.289357415379888e-05,5.289389023584184e-05,5.2894375336218505e-05
pope_pius_xii__the_proofs_for_the_existence_of_god_in_the_light_o,0.006462818389361194,0.14241964140694233,0.6869279026141273,0.09727825637902075,5.264432334589858e-05,5.2635372061725226e-05,0.021910837633620856,0.04478997395063619,5.2644216300426036e-05,5.264571458325837e-05
pope_pius_xii__the_states_of_perfection,0.0799514985373919,5.5820211961964844e-05,0.6352630622032571,0.0012488558717068004,0.024477486817401462,5.5804084793476795e-05,0.07765934238107824,0.026067143023353168,0.14710371176828263,0.00811727510077317
pope_sixtus_iv__superna_caelestis,0.014852826340671694,6.864967823115521e-05,6.865354238880384e-05,6.86529639204812e-05,6.865246045728728e-05,6.864737080830598e-05,0.18160046380125897,0.43626901812154967,6.86519501786723e-05,0.3668657837705351
pope_sixtus_v__triumphantis_hierusalem,0.0316941693152816,4.669546334326801e-05,0.028131533579286237,4.6697484517835545e-05,4.669915917229338e-05,4.668602463068209e-05,0.2243034869532108,0.5022149984692454,4.669677527939379e-05,0.2134223367760324
pope_st__john_paul_ii__a_concilio_constantinopolitano_i,0.02608089298850626,4.907800109192989e-05,4.90795276700632e-05,0.6028244503101535,4.9078480669925303e-05,0.0021016507601587437,4.908160093648745e-05,0.2112317542596849,0.13512860429683055,0.022436329774297492
pope_st__john_paul_ii__address_of_pope_john_paul_ii_to_the_tribunal_of_th,0.05013477413809655,0.23261484971192106,0.3668626522078454,9.562917460743286e-05,0.15414363210020787,9.565157158963766e-05,9.562597611658621e-05,9.562215030804378e-05,0.19576592741170865,9.563555759872238e-05
pope_st__john_paul_ii__catechesi_tradendae,0.012982748770829788,1.0358161724262205e-05,0.1965090164146373,0.08262340889792755,1.0358136862071906e-05,1.0357378699461978e-05,0.03934539381205807,1.035817789238878e-05,0.668487642082444,1.0358166924942291e-05
pope_st__john_paul_ii__centesimus_annus,8.635685459458985e-06,0.8531760495687034,0.07273892884236706,0.03627963471794867,0.022449424633487636,8.633416400656179e-06,0.0013335756998497906,8.635695351253246e-06,0.013987845976132554,8.635764299603012e-06
pope_st__john_paul_ii__christifideles_laici,5.224074450156816e-06,0.11318230337024393,0.0002804589020493683,0.1230750658212088,0.061259787371687205,5.222911898289623e-06,0.015039135466499579,0.007678980535492225,0.6781712803582547,0.0013025411882157114
pope_st__john_paul_ii__considerations_regarding_proposals_to_give_legal_r,0.07087950830349919,0.46789211211740483,0.033773580087061154,6.503766189313025e-05,0.38214320394537743,6.50205064656397e-05,6.503274600623852e-05,6.503431417647442e-05,0.044986433418908296,6.503689920764376e-05
pope_st__john_paul_ii__crossing_the_threshold_of_hope,0.0006137048380525505,0.12560022385328778,0.15256128780949657,0.2269696503221825,0.0006137568130039959,0.0006134973413977669,0.000613682271220133,0.2074359785954079,0.28436455190526433,0.0006136662506865558
pope_st__john_paul_ii__dies_domini,0.0767308348229199,0.03129080674256907,9.823895887078785e-06,0.3241875848305873,9.82408313614439e-06,0.0002453211833325977,9.823838935511569e-06,0.35163591577335596,0.21587024089379225,9.823935483968885e-06
pope_st__john_paul_ii__dilecti_amici,1.375650427321616e-05,0.1267100349360815,0.21284198303097826,0.575792745991161,0.0011534676943775744,1.37539945705504e-05,1.375726379006573e-05,1.375642043299936e-05,0.08343298756405008,1.3756600284789143e-05
pope_st__john_paul_ii__dives_in_misericordia,1.3341657407864027e-05,0.12125675615517613,0.08591233440006084,0.779124234235344,1.3342503297141275e-05,1.3339082098179353e-05,0.01362662479224001,1.3342887619113891e-05,1.3342076980075e-05,1.334220977648015e-05
