term_str,doc_id
justice,pope_francis__fratelli_tutti_
justice,pope_francis__laudato_si_
justice,pope_francis__lumen_fidei
justice,pope_francis__misericordia_et_misera
justice,pope_gregory_ix__mira_circa_nos
justice,pope_gregory_xvi__in_supremo_apostolatus
justice,pope_gregory_xvi__mirari_vos
justice,pope_gregory_xvi__quo_graviora
justice,pope_honorious_iii__solet_annuere
justice,pope_innocent_xi__coelestis_pastor
justice,pope_leo_x__exsurge_domine
justice,pope_leo_xii__charitate_christi
justice,pope_leo_xii__quo_graviora
justice,pope_leo_xii__ubi_primum
justice,pope_leo_xiii__adiutricem
justice,pope_leo_xiii__aeterni_patris
justice,pope_leo_xiii__affari_vos
justice,pope_leo_xiii__amantissimae_voluntatis
justice,pope_leo_xiii__annum_sacrum
justice,pope_leo_xiii__au_milieu_des_sollicitudes
justice,pope_leo_xiii__caritatis_studium
justice,pope_leo_xiii__catholicae_ecclesiae
justice,pope_leo_xiii__cum_multa
justice,pope_leo_xiii__dall_alto_dell_apostolico_seggio
justice,pope_leo_xiii__depuis_le_jour
justice,pope_leo_xiii__diuturnum
justice,pope_leo_xiii__divinum_illud_munus
justice,pope_leo_xiii__etsi_cunctas
justice,pope_leo_xiii__etsi_nos
justice,pope_leo_xiii__exeunte_iam_anno
justice,pope_leo_xiii__fidentem_piumque_animum
justice,pope_leo_xiii__fin_dal_principio
justice,pope_leo_xiii__graves_de_communi_re
justice,pope_leo_xiii__humanum_genus
justice,pope_leo_xiii__iampridem
justice,pope_leo_xiii__immortale_dei
justice,pope_leo_xiii__in_ipso
justice,pope_leo_xiii__in_plurimis
justice,pope_leo_xiii__inscrutabili_dei_consilio
justice,pope_leo_xiii__insignes
justice,pope_leo_xiii__iucunda_semper_expectatione
justice,pope_leo_xiii__libertas_praestantissimum__a
justice,pope_leo_xiii__licet_multa
justice,pope_leo_xiii__longinqua
justice,pope_leo_xiii__magnae_dei_matris
justice,pope_leo_xiii__militantis_ecclesiae
justice,pope_leo_xiii__mirae_caritatis
justice,pope_leo_xiii__nobilissima_gallorum_gens
justice,pope_leo_xiii__octobri_mense
justice,pope_leo_xiii__officio_sanctissimo
justice,pope_leo_xiii__pastoralis_officii
justice,pope_leo_xiii__pergrata
justice,pope_leo_xiii__permoti_nos
justice,pope_leo_xiii__praeclara_gratulationis_publicae
justice,pope_leo_xiii__providentissimus_deus
justice,pope_leo_xiii__quamquam_pluries
justice,pope_leo_xiii__quod_anniversarius
justice,pope_leo_xiii__quod_apostolici_muneris
justice,pope_leo_xiii__quod_auctoritate
justice,pope_leo_xiii__reputantiubus
justice,pope_leo_xiii__rerum_novarum
justice,pope_leo_xiii__saepe_nos
justice,pope_leo_xiii__sapientiae_christianae
justice,pope_leo_xiii__satis_cognitum
justice,pope_leo_xiii__spesse_volte
justice,pope_leo_xiii__supremi_apostolatus_officio
justice,pope_leo_xiii__tametsi_futura_prospicientibus
justice,pope_nicholas_iii__exiit_qui_seminat
justice,pope_paul_vi__address_during_the_last_general_meeting_of_vatican
justice,pope_paul_vi__christi_matri
justice,pope_paul_vi__credo_of_the_people_of_god
justice,pope_paul_vi__ecclesiam_suam
justice,pope_paul_vi__evangelii_nuntiandi
justice,pope_paul_vi__gaudete_in_domino
justice,pope_paul_vi__general_catechetical_directory
justice,pope_paul_vi__humanae_vitae
justice,pope_paul_vi__indulgentiarum_doctrina
justice,pope_paul_vi__inter_insigniores
justice,pope_paul_vi__last_will_and_testament_of_pope_paul_vi
justice,pope_paul_vi__marialis_cultus
justice,pope_paul_vi__mense_maio
justice,pope_paul_vi__octagesima_adveniens
justice,pope_paul_vi__paenitemini
justice,pope_paul_vi__populorum_progressio
justice,pope_paul_vi__reflections_at_nazareth
justice,pope_paul_vi__renewal_of_the_religious_life
justice,pope_paul_vi__sacerdotalis_caelibatus
justice,pope_paul_vi__second_vatican_council_ii_closing_speech
justice,pope_paul_vi__signum_magnum
justice,pope_pius_vi__inscrutabile
justice,pope_pius_vii__diu_satis
justice,pope_pius_viii__traditi_humilitati
justice,pope_pius_xi__acerba_animi
justice,pope_pius_xi__ad_catholici_sacerdotii
justice,pope_pius_xi__ad_salutem
justice,pope_pius_xi__caritate_christi_compulsi
justice,pope_pius_xi__casti_connubii
justice,pope_pius_xi__dilectissima_nobis
justice,pope_pius_xi__divini_illius_magistri_december_31__1929
justice,pope_pius_xi__divini_redemptoris
justice,pope_pius_xi__iniquis_afflictisque
justice,pope_pius_xi__lux_veritatis
justice,pope_pius_xi__maximam_gravissimamque
justice,pope_pius_xi__mens_nostra
justice,pope_pius_xi__miserentissimus_redemptor
justice,pope_pius_xi__mit_brennender_sorge
justice,pope_pius_xi__non_abbiamo_bisogno
justice,pope_pius_xi__nos_es_muy_conocida
justice,pope_pius_xi__quadragesimo_anno
justice,pope_pius_xi__quas_primas
justice,pope_pius_xi__quinquagesimo_ante
justice,pope_pius_xi__rite_expiatis
justice,pope_pius_xi__studiorum_ducem
justice,pope_pius_xi__ubi_arcano_dei_consilio
justice,pope_pius_xi__vigilanti_cura
justice,pope_pius_xii__ad_apostolorum_principis
justice,pope_pius_xii__ad_caeli_reginam
justice,pope_pius_xii__ad_sinarum_gentem
justice,pope_pius_xii__anni_sacri
justice,pope_pius_xii__applied_psychology
justice,pope_pius_xii__auspicia_quaedam
justice,pope_pius_xii__communium_interpretes_doloraum
justice,pope_pius_xii__counsel_to_teaching_sisters
justice,pope_pius_xii__datis_nuperrime
justice,pope_pius_xii__democracy_and_a_lasting_peace
justice,pope_pius_xii__divino_afflante_spiritu
justice,pope_pius_xii__evangelii_praecones
justice,pope_pius_xii__exsul_familia_nazarethana
justice,pope_pius_xii__fidei_donum
justice,pope_pius_xii__fulgens_corona
justice,pope_pius_xii__fulgens_radiatur
justice,pope_pius_xii__guiding_principles_of_the_lay_apostolate
justice,pope_pius_xii__haurietis_aquas
justice,pope_pius_xii__in_multiplicibus_curis
justice,pope_pius_xii__ingruentium_malorum
justice,pope_pius_xii__invicti_athletae
justice,pope_pius_xii__laetamur_admodum
justice,pope_pius_xii__le_pelerinage_de_lourdes
justice,pope_pius_xii__luctuosissimi_eventus
justice,pope_pius_xii__mediator_dei
justice,pope_pius_xii__meminisse_iuvat
justice,pope_pius_xii__menti_nostrae
justice,pope_pius_xii__mirabile_illud
justice,pope_pius_xii__miranda_prorsus
justice,pope_pius_xii__mystici_corporis
justice,pope_pius_xii__optatissima_pax
justice,pope_pius_xii__orientales_omnes_ecclesias
justice,pope_pius_xii__quemadmodum
justice,pope_pius_xii__redemptoris_nostri_cruciatus
justice,pope_pius_xii__sacra_virginitas
justice,pope_pius_xii__sempiternus_rex_christus
justice,pope_pius_xii__sertum_laetitiae
justice,pope_pius_xii__summi_maeroris
justice,pope_pius_xii__summi_pontificatus
justice,pope_pius_xii__the_internal_order_of_states_and_people
justice,pope_sixtus_iv__superna_caelestis
justice,pope_sixtus_v__triumphantis_hierusalem
justice,pope_st__john_paul_ii__a_concilio_constantinopolitano_i
justice,pope_st__john_paul_ii__catechesi_tradendae
justice,pope_st__john_paul_ii__centesimus_annus
justice,pope_st__john_paul_ii__christifideles_laici
justice,pope_st__john_paul_ii__considerations_regarding_proposals_to_give_legal_r
justice,pope_st__john_paul_ii__dies_domini
justice,pope_st__john_paul_ii__dilecti_amici
justice,pope_st__john_paul_ii__dives_in_misericordia
justice,pope_st__john_paul_ii__divini_amoris_scientia
justice,pope_st__john_paul_ii__dominum_et_vivificantem
justice,pope_st__john_paul_ii__ecclesia_de_eucharistia
justice,pope_st__john_paul_ii__ecclesia_in_africa
justice,pope_st__john_paul_ii__ecclesia_in_america
justice,pope_st__john_paul_ii__ecclesia_in_asia
justice,pope_st__john_paul_ii__evangelium_vitae
justice,pope_st__john_paul_ii__ex_corde_ecclesiae
justice,pope_st__john_paul_ii__familiaris_consortio
justice,pope_st__john_paul_ii__fides_et_ratio
justice,pope_st__john_paul_ii__general_directory_for_catechesis
justice,pope_st__john_paul_ii__iuvenum_patris
justice,pope_st__john_paul_ii__laborem_exercens
justice,pope_st__john_paul_ii__letter_to_families__gratissimam_sane_
justice,pope_st__john_paul_ii__misericordia_dei
justice,pope_st__john_paul_ii__mulieris_dignitatem
justice,pope_st__john_paul_ii__novo_millennio_ineunte
justice,pope_st__john_paul_ii__pastores_dabo_vobis
justice,pope_st__john_paul_ii__pastores_gregis
justice,pope_st__john_paul_ii__reconciliatio_et_paenitentia
justice,pope_st__john_paul_ii__redemptor_hominis
justice,pope_st__john_paul_ii__redemptoris_custos
justice,pope_st__john_paul_ii__redemptoris_mater
justice,pope_st__john_paul_ii__redemptoris_missio
justice,pope_st__john_paul_ii__sacrae_disciplinae_leges
justice,pope_st__john_paul_ii__salvifici_doloris
justice,pope_st__john_paul_ii__sescentesima_anniversaria
justice,pope_st__john_paul_ii__slavorum_apostoli
justice,pope_st__john_paul_ii__sollicitudo_rei_socialis
justice,pope_st__john_paul_ii__tertio_millennio_adveniente
justice,pope_st__john_paul_ii__the_third_centenary_anniversary_of_the_union_of_th
justice,pope_st__john_paul_ii__ut_unum_sint
justice,pope_st__john_paul_ii__veritatis_splendor
justice,pope_st__john_paul_ii__vita_consecrata
justice,pope_st__john_xxiii__ad_petri_cathedram
justice,pope_st__john_xxiii__aeterna_dei_sapientia
justice,pope_st__john_xxiii__grata_recordatio
justice,pope_st__john_xxiii__mater_et_magistra
justice,pope_st__john_xxiii__pacem_in_terris
justice,pope_st__john_xxiii__paenitentiam_agere
justice,pope_st__john_xxiii__princeps_pastorum
justice,pope_st__john_xxiii__religiosorum_institutio
justice,pope_st__john_xxiii__sacerdotii_nostri_primordia
justice,pope_st__pius_v__regnans_in_excelsis
justice,pope_st__pius_x__acerbo_nimis
justice,pope_st__pius_x__communium_rerum
justice,pope_st__pius_x__e_supremi
justice,pope_st__pius_x__editae_saepe
justice,pope_st__pius_x__haerent_animo
justice,pope_st__pius_x__iamdudum
justice,pope_st__pius_x__il_fermo_proposito
justice,pope_st__pius_x__iucunda_sane
justice,pope_st__pius_x__notre_charge_apostolique
justice,pope_st__pius_x__pieni_l_animo
justice,pope_st__pius_x__singulari_quadam
justice,pope_st__pius_x__tribus_circiter
justice,pope_st__pius_x__une_fois_encore
justice,pope_st__pius_x__vehementer_nos
justice,vatican__benedict-xv__en__apost_exhortations_documents_hf_ben_xv_exh_19150728_fummo_chiamati_html
justice,vatican__benedict-xv__en__encyclicals_documents_hf_ben_xv_enc_01111914_ad_beatissimi_apostolorum_html
justice,vatican__benedict-xv__en__encyclicals_documents_hf_ben_xv_enc_01121918_quod_iam_diu_html
justice,vatican__benedict-xv__en__encyclicals_documents_hf_ben_xv_enc_15091920_spiritus_paraclitus_html
justice,vatican__benedict-xv__en__encyclicals_documents_hf_ben_xv_enc_23051920_pacem_dei_munus_pulcherrimum_html
justice,vatican__benedict-xv__en__encyclicals_documents_hf_ben_xv_enc_29061921_fausto_appetente_die_html
justice,vatican__benedict-xv__en__encyclicals_documents_hf_ben_xv_enc_30041921_in_praeclara_summorum_html
justice,vatican__benedict-xvi__en__angelus_2005_documents_hf_ben_xvi_ang_20050911_html
justice,vatican__benedict-xvi__en__angelus_2005_documents_hf_ben_xvi_ang_20051009_html
justice,vatican__benedict-xvi__en__angelus_2005_documents_hf_ben_xvi_ang_20051120_html
justice,vatican__benedict-xvi__en__angelus_2005_documents_hf_ben_xvi_ang_20051218_html
justice,vatican__benedict-xvi__en__angelus_2005_documents_hf_ben_xvi_reg_20050501_workers_html
justice,vatican__benedict-xvi__en__angelus_2006_documents_hf_ben_xvi_ang_20060219_html
justice,vatican__benedict-xvi__en__angelus_2006_documents_hf_ben_xvi_ang_20060402_html
justice,vatican__benedict-xvi__en__angelus_2006_documents_hf_ben_xvi_ang_20060702_html
justice,vatican__benedict-xvi__en__angelus_2006_documents_hf_ben_xvi_ang_20060716_html
justice,vatican__benedict-xvi__en__angelus_2006_documents_hf_ben_xvi_ang_20060730_html
justice,vatican__benedict-xvi__en__angelus_2006_documents_hf_ben_xvi_ang_20061101_all_saints_html
justice,vatican__benedict-xvi__en__angelus_2006_documents_hf_ben_xvi_ang_20061112_html
justice,vatican__benedict-xvi__en__angelus_2006_documents_hf_ben_xvi_ang_20061126_html
justice,vatican__benedict-xvi__en__angelus_2006_documents_hf_ben_xvi_ang_20061224_html
justice,vatican__benedict-xvi__en__angelus_2006_documents_hf_ben_xvi_ang_20061231_html
justice,vatican__benedict-xvi__en__angelus_2006_documents_hf_ben_xvi_reg_20060604_pentecoste_html
justice,vatican__benedict-xvi__en__angelus_2007_documents_hf_ben_xvi_ang_20070101_world_day_peace_html
justice,vatican__benedict-xvi__en__angelus_2007_documents_hf_ben_xvi_ang_20070211_html
justice,vatican__benedict-xvi__en__angelus_2007_documents_hf_ben_xvi_ang_20070617_assisi_html
justice,vatican__benedict-xvi__en__angelus_2007_documents_hf_ben_xvi_ang_20070826_html
justice,vatican__benedict-xvi__en__angelus_2007_documents_hf_ben_xvi_ang_20070930_html
justice,vatican__benedict-xvi__en__angelus_2007_documents_hf_ben_xvi_ang_20071111_html
justice,vatican__benedict-xvi__en__angelus_2007_documents_hf_ben_xvi_ang_20071223_html
justice,vatican__benedict-xvi__en__angelus_2008_documents_hf_ben_xvi_ang_20080101_world_day_peace_html
justice,vatican__benedict-xvi__en__angelus_2008_documents_hf_ben_xvi_ang_20080106_epifania_html
justice,vatican__benedict-xvi__en__angelus_2008_documents_hf_ben_xvi_ang_20080203_html
justice,vatican__benedict-xvi__en__angelus_2008_documents_hf_ben_xvi_ang_20080316_palm_sunday_html
justice,vatican__benedict-xvi__en__angelus_2008_documents_hf_ben_xvi_ang_20080817_html
justice,vatican__benedict-xvi__en__angelus_2008_documents_hf_ben_xvi_ang_20080824_html
justice,vatican__benedict-xvi__en__angelus_2008_documents_hf_ben_xvi_ang_20080921_html
justice,vatican__benedict-xvi__en__angelus_2008_documents_hf_ben_xvi_ang_20081005_html
justice,vatican__benedict-xvi__en__angelus_2008_documents_hf_ben_xvi_ang_20081101_all_saints_html
justice,vatican__benedict-xvi__en__angelus_2008_documents_hf_ben_xvi_ang_20081123_html
justice,vatican__benedict-xvi__en__angelus_2008_documents_hf_ben_xvi_ang_20081207_html
justice,vatican__benedict-xvi__en__angelus_2008_documents_hf_ben_xvi_reg_20080413_html
justice,vatican__benedict-xvi__en__angelus_2009_documents_hf_ben_xvi_ang_20090101_world_day_peace_html
justice,vatican__benedict-xvi__en__angelus_2009_documents_hf_ben_xvi_ang_20090104_html
justice,vatican__benedict-xvi__en__angelus_2009_documents_hf_ben_xvi_ang_20090118_html
justice,vatican__benedict-xvi__en__angelus_2009_documents_hf_ben_xvi_ang_20090208_html
justice,vatican__benedict-xvi__en__angelus_2009_documents_hf_ben_xvi_ang_20090315_html
justice,vatican__benedict-xvi__en__angelus_2009_documents_hf_ben_xvi_ang_20090322_africa_html
justice,vatican__benedict-xvi__en__angelus_2009_documents_hf_ben_xvi_ang_20090614_html
justice,vatican__benedict-xvi__en__angelus_2009_documents_hf_ben_xvi_ang_20090712_html
justice,vatican__benedict-xvi__en__angelus_2009_documents_hf_ben_xvi_ang_20090719_html
justice,vatican__benedict-xvi__en__angelus_2009_documents_hf_ben_xvi_ang_20090920_html
justice,vatican__benedict-xvi__en__angelus_2009_documents_hf_ben_xvi_ang_20090927_brno_html
justice,vatican__benedict-xvi__en__angelus_2009_documents_hf_ben_xvi_ang_20091004_html
justice,vatican__benedict-xvi__en__angelus_2009_documents_hf_ben_xvi_ang_20091018_html
justice,vatican__benedict-xvi__en__angelus_2009_documents_hf_ben_xvi_ang_20091025_html
justice,vatican__benedict-xvi__en__angelus_2009_documents_hf_ben_xvi_ang_20091122_html
justice,vatican__benedict-xvi__en__angelus_2009_documents_hf_ben_xvi_ang_20091129_html
justice,vatican__benedict-xvi__en__angelus_2009_documents_hf_ben_xvi_reg_20090419_html
justice,vatican__benedict-xvi__en__angelus_2009_documents_hf_ben_xvi_reg_20090503_html
justice,vatican__benedict-xvi__en__angelus_2009_documents_hf_ben_xvi_reg_20090517_html
justice,vatican__benedict-xvi__en__angelus_2010_documents_hf_ben_xvi_ang_20100103_html
justice,vatican__benedict-xvi__en__angelus_2010_documents_hf_ben_xvi_ang_20100117_html
justice,vatican__benedict-xvi__en__angelus_2010_documents_hf_ben_xvi_ang_20100214_html
justice,vatican__benedict-xvi__en__angelus_2010_documents_hf_ben_xvi_ang_20100228_html
justice,vatican__benedict-xvi__en__angelus_2010_documents_hf_ben_xvi_ang_20100321_html
justice,vatican__benedict-xvi__en__angelus_2010_documents_hf_ben_xvi_ang_20100905_html
justice,vatican__benedict-xvi__en__angelus_2010_documents_hf_ben_xvi_ang_20101101_all_saints_html
justice,vatican__benedict-xvi__en__angelus_2011_documents_hf_ben_xvi_ang_20110213_html
justice,vatican__benedict-xvi__en__angelus_2011_documents_hf_ben_xvi_ang_20110313_html
justice,vatican__benedict-xvi__en__angelus_2011_documents_hf_ben_xvi_ang_20110724_html
justice,vatican__benedict-xvi__en__angelus_2011_documents_hf_ben_xvi_ang_20110911_ancona_html
justice,vatican__benedict-xvi__en__angelus_2011_documents_hf_ben_xvi_ang_20111023_html
justice,vatican__benedict-xvi__en__angelus_2011_documents_hf_ben_xvi_ang_20111113_html
justice,vatican__benedict-xvi__en__angelus_2011_documents_hf_ben_xvi_ang_20111226_st_stephen_html
justice,vatican__benedict-xvi__en__angelus_2012_documents_hf_ben_xvi_ang_20120101_world_day_peace_html
justice,vatican__benedict-xvi__en__angelus_2012_documents_hf_ben_xvi_ang_20120122_html
justice,vatican__benedict-xvi__en__angelus_2012_documents_hf_ben_xvi_ang_20120812_html
justice,vatican__benedict-xvi__en__angelus_2012_documents_hf_ben_xvi_ang_20120930_html
justice,vatican__benedict-xvi__en__angelus_2012_documents_hf_ben_xvi_ang_20121111_html
justice,vatican__benedict-xvi__en__angelus_2012_documents_hf_ben_xvi_ang_20121202_html
justice,vatican__benedict-xvi__en__angelus_2012_documents_hf_ben_xvi_ang_20121216_html
justice,vatican__benedict-xvi__en__angelus_2013_documents_hf_ben_xvi_ang_20130106_epifania_html
justice,vatican__benedict-xvi__en__angelus_2013_documents_hf_ben_xvi_ang_20130113_battesimo_html
justice,vatican__benedict-xvi__en__apost_exhortations_documents_hf_ben_xvi_exh_20070222_sacramentum_caritatis_html
justice,vatican__benedict-xvi__en__apost_exhortations_documents_hf_ben_xvi_exh_20100930_verbum_domini_html
justice,vatican__benedict-xvi__en__apost_exhortations_documents_hf_ben_xvi_exh_20111119_africae_munus_html
justice,vatican__benedict-xvi__en__apost_exhortations_documents_hf_ben_xvi_exh_20120914_ecclesia_in_medio_oriente_html
justice,vatican__benedict-xvi__en__apost_letters_documents_hf_ben_xvi_apl_20080621_antiqua_ordinatione_html
justice,vatican__benedict-xvi__en__audiences_2005_documents_hf_ben_xvi_aud_20050601_html
justice,vatican__benedict-xvi__en__audiences_2005_documents_hf_ben_xvi_aud_20050608_html
justice,vatican__benedict-xvi__en__audiences_2005_documents_hf_ben_xvi_aud_20050615_html
